N_A,N_B,cost_yuan,p_self_lower
7,67,0.2161677545057577,0.9917121873041266
7,68,0.21784327058767225,0.9920436998119615
7,69,0.2195187866695868,0.9923619518194831
7,70,0.22119430275150137,0.9926674737467037
7,71,0.22286981883341592,0.9929607747968355
7,72,0.22454533491533046,0.9932423438049621
7,73,0.22622085099724504,0.9935126500527637
7,74,0.22789636707915958,0.9937721440506532
7,75,0.22957188316107416,0.994021258288627
7,76,0.2312473992429887,0.9942604079570819
7,77,0.23292291532490325,0.9944899916387986
7,78,0.23459843140681783,0.9947103919732467
7,79,0.23627394748873237,0.9949219762943168
7,80,0.23794946357064692,0.9951250972425442
8,0,0.11875220230569417,0.9048100243327746
8,1,0.12042771838760873,0.9086176233594636
8,2,0.12210323446952327,0.9122729184250851
8,3,0.12377875055143783,0.9157820016880817
8,4,0.12545426663335238,0.9191507216205583
8,5,0.12712978271526695,0.922384692755736
8,6,0.1288052987971815,0.9254893050455066
8,7,0.13048081487909607,0.9284697328436863
8,8,0.13215633096101062,0.9313309435299388
8,9,0.13383184704292517,0.9340777057887413
8,10,0.13550736312483974,0.9367145975571917
8,11,0.1371828792067543,0.939246013654904
8,12,0.13885839528866883,0.9416761731087079
8,13,0.1405339113705834,0.9440091261843595
8,14,0.14220942745249796,0.9462487611369852
8,15,0.1438849435344125,0.9483988106915058
8,16,0.14556045961632708,0.9504628582638455
8,17,0.14723597569824162,0.9524443439332917
8,18,0.1489114917801562,0.95434657017596
8,19,0.15058700786207074,0.9561727073689217
8,20,0.1522625239439853,0.9579257990741648
8,21,0.15393804002589986,0.9596087671111981
8,22,0.1556135561078144,0.9612244164267503
8,23,0.15728907218972898,0.9627754397696803
8,24,0.15896458827164353,0.9642644221788931
8,25,0.16064010435355808,0.9656938452917373
8,26,0.16231562043547265,0.9670660914800678
8,27,0.1639911365173872,0.9683834478208652
8,28,0.16566665259930174,0.9696481099080305
8,29,0.16734216868121632,0.9708621855117093
8,30,0.16901768476313087,0.9720276980912409
8,31,0.1706932008450454,0.9731465901675913
8,32,0.17236871692696,0.9742207265608877
8,33,0.17404423300887453,0.9752518974984521
8,34,0.17571974909078908,0.976241821598514
8,35,0.17739526517270365,0.9771921487345735
8,36,0.1790707812546182,0.9781044627851906
8,37,0.18074629733653275,0.9789802842737829
8,38,0.18242181341844732,0.9798210729028316
8,39,0.1840973295003619,0.9806282299867184
8,40,0.1857728455822764,0.9814031007872496
8,41,0.187448361664191,0.9821469767557597
8,42,0.18912387774610556,0.9828610976855292
8,43,0.1907993938280201,0.9835466537781081
8,44,0.19247490990993465,0.9842047876269837
8,45,0.19415042599184923,0.9848365961219044
8,46,0.19582594207376378,0.9854431322770282
8,47,0.19750145815567832,0.9860254069859471
8,48,0.1991769742375929,0.9865843907065092
8,49,0.20085249031950744,0.9871210150782489
8,50,0.202528006401422,0.9876361744751189
8,51,0.20420352248333656,0.9881307274961142
8,52,0.2058790385652511,0.9886054983962695
8,53,0.20755455464716566,0.9890612784604188
8,54,0.20923007072908023,0.989498827322002
8,55,0.21090558681099478,0.989918874229122
8,56,0.21258110289290932,0.9903221192599571
8,57,0.2142566189748239,0.9907092344895588
8,58,0.21593213505673847,0.9910808651099764
8,59,0.217607651138653,0.9914376305055774
8,60,0.21928316722056757,0.9917801252853543
8,61,0.22095868330248214,0.9921089202739402
8,62,0.22263419938439669,0.9924245634629825
8,63,0.22430971546631123,0.9927275809244632
8,64,0.2259852315482258,0.9930184776874846
8,65,0.22766074763014035,0.9932977385799853
8,66,0.2293362637120549,0.9935658290367859
8,67,0.23101177979396947,0.9938231958753144
8,68,0.23268729587588402,0.9940702680403019
8,69,0.23436281195779857,0.9943074573186897
8,70,0.23603832803971314,0.9945351590259423
8,71,0.2377138441216277,0.9947537526649045
8,72,0.23938936020354223,0.9949636025583083
8,73,0.2410648762854568,0.995165058455976
8,74,0.24274039236737135,0.995358456117737
8,75,0.24441590844928593,0.9955441178730274
8,76,0.24609142453120048,0.9957223531581064
8,77,0.24776694061311502,0.9958934590317822
8,78,0.2494424566950296,0.9960577206705108
8,79,0.25111797277694414,0.9962154118436904
8,80,0.25279348885885866,0.9963667953699428
9,0,0.13359622759390594,0.9290560904419582
9,1,0.13527174367582048,0.9318938468242799
9,2,0.13694725975773506,0.9346180929513087
9,3,0.1386227758396496,0.9372333692332564
9,4,0.14029829192156415,0.9397440344639261
9,5,0.14197380800347872,0.942154273085369
9,6,0.14364932408539327,0.9444681021619543
9,7,0.14532484016730784,0.9466893780754762
9,8,0.1470003562492224,0.9488218029524571
9,9,0.14867587233113694,0.9508689308343587
9,10,0.1503513884130515,0.9528341736009844
9,11,0.15202690449496606,0.954720806656945
9,12,0.1537024205768806,0.9565319743906673
9,13,0.15537793665879518,0.9582706954150406
9,14,0.15705345274070973,0.959939867598439
9,15,0.15872896882262427,0.9615422728945014
9,16,0.16040448490453885,0.9630805819787214
9,17,0.1620800009864534,0.9645573586995725
9,18,0.16375551706836797,0.9659750643515896
9,19,0.1654310331502825,0.9673360617775261
9,20,0.16710654923219706,0.968642619306425
9,21,0.16878206531411163,0.9698969145341679
9,22,0.17045758139602618,0.9711010379528012
9,23,0.17213309747794076,0.9722569964346892
9,24,0.1738086135598553,0.9733667165773017
9,25,0.17548412964176985,0.9744320479142096
9,26,0.17715964572368442,0.9754547659976412
9,27,0.17883516180559897,0.9764365753577355
9,28,0.18051067788751352,0.9773791123434261
9,29,0.1821861939694281,0.9782839478496891
9,30,0.18386171005134264,0.9791525899357015
9,31,0.18553722613325718,0.9799864863382735
9,32,0.18721274221517176,0.9807870268847425
9,33,0.1888882582970863,0.9815555458093528
9,34,0.19056377437900085,0.9822933239769787
9,35,0.19223929046091542,0.9830015910178995
9,36,0.19391480654282997,0.9836815273771836
9,37,0.19559032262474452,0.9843342662820962
9,38,0.1972658387066591,0.9849608956308123
9,39,0.19894135478857367,0.9855624598055799
9,40,0.20061687087048818,0.9861399614133567
9,41,0.20229238695240276,0.9866943629568224
9,42,0.20396790303431733,0.9872265884385495
9,43,0.20564341911623188,0.9877375249010075
9,44,0.20731893519814643,0.9882280239049672
9,45,0.208994451280061,0.9886989029487686
9,46,0.21066996736197555,0.9891509468308178
9,47,0.2123454834438901,0.9895849089575851
9,48,0.21402099952580467,0.9900015125992817
9,49,0.2156965156077192,0.9904014520953104
9,50,0.21737203168963376,0.990785394011498
9,51,0.21904754777154833,0.9911539782510381
9,52,0.22072306385346288,0.9915078191209966
9,53,0.22239857993537743,0.9918475063561567
9,54,0.224074096017292,0.9921736061019104
9,55,0.22574961209920655,0.9924866618578341
9,56,0.2274251281811211,0.9927871953835207
9,57,0.22910064426303567,0.9930757075681799
9,58,0.23077616034495024,0.9933526792654527
9,59,0.23245167642686476,0.9936185720948345
9,60,0.23412719250877934,0.9938738292110412
9,61,0.2358027085906939,0.9941188760425995
9,62,0.23747822467260846,0.9943541210008955
9,63,0.239153740754523,0.9945799561608597
9,64,0.24082925683643758,0.9947967579144253
9,65,0.24250477291835212,0.9950048875978483
9,66,0.24418028900026667,0.9952046920939344
9,67,0.24585580508218124,0.995396504410177
9,68,0.2475313211640958,0.9955806442337699
9,69,0.24920683724601034,0.9957574184644191
9,70,0.2508823533279249,0.9959271217258424
9,71,0.2525578694098395,0.9960900368568086
9,72,0.254233385491754,0.9962464353825363
9,73,0.2559089015736686,0.9963965779672349
9,74,0.25758441765558315,0.9965407148485455
9,75,0.25925993373749767,0.9966790862546037
9,76,0.26093544981941225,0.9968119228044195
9,77,0.2626109659013268,0.9969394458922427
9,78,0.26428648198324134,0.9970618680565531
9,79,0.2659619980651559,0.997179393334291
9,80,0.2676375141470705,0.9972922176009192
10,0,0.1484402528821177,0.9471263831290954
10,1,0.15011576896403225,0.9492413278039316
10,2,0.15179128504594683,0.9512716746917743
10,3,0.15346680112786137,0.9532208077041033
10,4,0.15514231720977592,0.9550919753959393
10,5,0.1568178332916905,0.9568882963801016
10,6,0.15849334937360504,0.9586127645248976
10,7,0.16016886545551962,0.9602682539439017
10,8,0.16184438153743416,0.9618575237861456
10,9,0.1635198976193487,0.9633832228346998
10,10,0.16519541370126328,0.9648478939213118
10,11,0.16687092978317783,0.9662539781644593
10,12,0.16854644586509238,0.967603819037881
10,13,0.17022196194700695,0.9688996662763657
10,14,0.1718974780289215,0.9701436796253111
10,15,0.17357299411083604,0.9713379324402986
10,16,0.17524851019275062,0.9724844151426867
10,17,0.17692402627466516,0.9735850385369792
10,18,0.17859954235657974,0.9746416369955001
10,19,0.18027505843849428,0.9756559715156801
10,20,0.18195057452040883,0.9766297326550528
10,21,0.1836260906023234,0.9775645433488508
10,22,0.18530160668423795,0.9784619616148967
10,23,0.18697712276615253,0.9793234831503008
10,24,0.18865263884806707,0.9801505438242888
10,25,0.19032815492998162,0.9809445220713172
10,26,0.1920036710118962,0.9817067411884646
10,27,0.19367918709381074,0.982438471540926
10,28,0.19535470317572529,0.9831409326792889
10,29,0.19703021925763986,0.9838152953721174
10,30,0.1987057353395544,0.9844626835572327
10,31,0.20038125142146895,0.9850841762149434
10,32,0.20205676750338353,0.9856808091663457
10,33,0.20373228358529807,0.9862535767996918
10,34,0.20540779966721262,0.9868034337277042
10,35,0.2070833157491272,0.987331296378596
10,36,0.20875883183104174,0.9878380445234521
10,37,0.2104343479129563,0.988324522742514
10,38,0.21210986399487086,0.9887915418328135
10,39,0.21378538007678544,0.9892398801595009
10,40,0.21546089615869995,0.9896702849531209
10,41,0.21713641224061453,0.990083473554996
10,42,0.2188119283225291,0.9904801346127963
10,43,0.22048744440444365,0.9908609292282844
10,44,0.2221629604863582,0.991226492059153
10,45,0.22383847656827277,0.9915774323767869
10,46,0.22551399265018732,0.9919143350817154
10,47,0.22718950873210186,0.9922377616784468
10,48,0.22886502481401644,0.992548251211309
10,49,0.23054054089593098,0.9928463211628565
10,50,0.23221605697784553,0.9931324683163423
10,51,0.2338915730597601,0.9934071695836886
10,52,0.23556708914167465,0.9936708828003411
10,53,0.2372426052235892,0.9939240474883274
10,54,0.23891812130550377,0.9941670855887943
10,55,0.24059363738741832,0.9944004021652426
10,56,0.24226915346933287,0.9946243860786329
10,57,0.24394466955124744,0.9948394106354875
10,58,0.245620185633162,0.9950458342100681
10,59,0.24729570171507653,0.9952440008416653
10,60,0.2489712177969911,0.9954342408079987
10,61,0.2506467338789057,0.9956168711756788
10,62,0.2523222499608202,0.9957921963286516
10,63,0.2539977660427348,0.9959605084755055
10,64,0.25567328212464935,0.9961220881364853
10,65,0.25734879820656387,0.9962772046110259
10,66,0.25902431428847844,0.9964261164265849
10,67,0.260699830370393,0.9965690717695215
10,68,0.26237534645230753,0.9967063088987407
10,69,0.2640508625342221,0.996838056542791
10,70,0.2657263786161367,0.9969645342810793
10,71,0.2674018946980512,0.9970859529098361
10,72,0.2690774107799658,0.9972025147934427
10,73,0.27075292686188035,0.9973144142017051
10,74,0.27242844294379487,0.9974218376336368
10,75,0.2741039590257095,0.9975249641282914
10,76,0.275779475107624,0.9976239655631597
10,77,0.27745499118953854,0.9977190069406333
10,78,0.27913050727145317,0.997810246663008
10,79,0.2808060233533677,0.9978978367964877
10,80,0.2824815394352822,0.9979819233246282
11,0,0.16328427817032948,0.9605939483963171
11,1,0.16495979425224402,0.9621701904604644
11,2,0.1666353103341586,0.9636833828420458
11,3,0.16831082641607314,0.965136047528364
11,4,0.1699863424979877,0.9665306056272294
11,5,0.17166185857990227,0.9678693814021403
11,6,0.1733373746618168,0.9691546061460546
11,7,0.1750128907437314,0.9703884219002125
11,8,0.17668840682564593,0.9715728850242039
11,9,0.17836392290756048,0.9727099696232357
11,10,0.18003943898947505,0.9738015708383063
11,11,0.1817149550713896,0.9748495080047741
11,12,0.18339047115330415,0.9758555276845832
11,13,0.18506598723521872,0.9768213065771998
11,14,0.18674150331713327,0.9777484543141118
11,15,0.1884170193990478,0.9786385161415474
11,16,0.1900925354809624,0.9794929754958854
11,17,0.19176805156287693,0.98031325647605
11,18,0.1934435676447915,0.9811007262170081
11,19,0.19511908372670606,0.9818566971683277
11,20,0.1967945998086206,0.9825824292815946
11,21,0.19847011589053518,0.9832791321103308
11,22,0.20014563197244972,0.9839479668259176
11,23,0.2018211480543643,0.9845900481528809
11,24,0.20349666413627884,0.9852064462267657
11,25,0.2051721802181934,0.9857981883776951
11,26,0.20684769630010796,0.9863662608425873
11,27,0.2085232123820225,0.9869116104088838
11,28,0.21019872846393706,0.9874351459925284
11,29,0.21187424454585163,0.9879377401528273
11,30,0.21354976062776618,0.9884202305467141
11,31,0.21522527670968072,0.9888834213248456
11,32,0.2169007927915953,0.9893280844718518
11,33,0.21857630887350984,0.9897549610929777
11,34,0.2202518249554244,0.9901647626492586
11,35,0.22192734103733897,0.9905581721432882
11,36,0.2236028571192535,0.9909358452575567
11,37,0.22527837320116806,0.9912984114472545
11,38,0.22695388928308263,0.9916464749893643
11,39,0.2286294053649972,0.9919806159897897
11,40,0.23030492144691173,0.9923013913501981
11,41,0.2319804375288263,0.9926093356961901
11,42,0.23365595361074087,0.9929049622683426
11,43,0.23533146969265542,0.9931887637776089
11,44,0.23700698577456997,0.9934612132265045
11,45,0.23868250185648454,0.9937227646974444
11,46,0.2403580179383991,0.9939738541095465
11,47,0.24203353402031363,0.9942148999451648
11,48,0.2437090501022282,0.9944463039473581
11,49,0.24538456618414276,0.9946684517894638
11,50,0.2470600822660573,0.9948817137178853
11,51,0.24873559834797188,0.9950864451691699
11,52,0.2504111144298864,0.9952829873624031
11,53,0.25208663051180097,0.995471667867907
11,54,0.25376214659371554,0.9956528011531907
11,55,0.25543766267563006,0.9958266891070631
11,56,0.25711317875754464,0.9959936215427805
11,57,0.2587886948394592,0.9961538766810693
11,58,0.2604642109213738,0.9963077216138265
11,59,0.2621397270032883,0.9964554127492734
11,60,0.2638152430852029,0.9965971962393025
11,61,0.26549075916711745,0.9967333083897304
11,62,0.267166275249032,0.9968639760541412
11,63,0.26884179133094654,0.9969894170119755
11,64,0.2705173074128611,0.9971098403314965
11,65,0.2721928234947757,0.9972254467182367
11,66,0.2738683395766902,0.9973364288495072
11,67,0.2755438556586048,0.9974429716955269
11,68,0.27721937174051936,0.9975452528277058
11,69,0.2788948878224339,0.9976434427145976
11,70,0.28057040390434845,0.9977377050060137
11,71,0.282245919986263,0.9978281968057732
11,72,0.28392143606817755,0.9979150689335422
11,73,0.2855969521500921,0.9979984661762006
11,74,0.2872724682320067,0.9980785275291525
11,75,0.2889479843139212,0.9981553864279864
11,76,0.2906235003958358,0.9982291709708669
11,77,0.29229901647775036,0.9983000041320322
11,78,0.2939745325596649,0.998368003966751
11,79,0.29565004864157945,0.9984332838080809
11,80,0.29732556472349403,0.9984959524557577
12,0,0.17812830345854125,0.9706311579405754
12,1,0.1798038195404558,0.9718059116229525
12,2,0.18147933562237037,0.9729336751580343
12,3,0.18315485170428492,0.974016328151713
12,4,0.18483036778619946,0.9750556750256445
12,5,0.18650588386811404,0.9760534480246187
12,6,0.18818139995002858,0.977011310103634
12,7,0.18985691603194316,0.9779308576994886
12,8,0.1915324321138577,0.978813623391509
12,9,0.19320794819577225,0.9796610784558487
12,10,0.19488346427768682,0.9804746353176147
12,11,0.19655898035960137,0.9812556499049101
12,12,0.19823449644151592,0.9820054239087137
12,13,0.1999100125234305,0.9827252069523652
12,14,0.20158552860534504,0.9834161986742705
12,15,0.20326104468725958,0.9840795507272998
12,16,0.20493656076917416,0.9847163686982078
12,17,0.2066120768510887,0.9853277139502794
12,18,0.20828759293300328,0.9859146053922683
12,19,0.20996310901491783,0.9864780211765776
12,20,0.21163862509683237,0.9870189003295144
12,21,0.21331414117874695,0.9875381443163339
12,22,0.2149896572606615,0.9880366185436805
12,23,0.21666517334257607,0.9885151538019333
12,24,0.2183406894244906,0.9889745476498559
12,25,0.22001620550640516,0.9894155657438617
12,26,0.22169172158831973,0.9898389431141073
12,27,0.22336723767023428,0.990245385389543
12,28,0.22504275375214883,0.9906355699739613
12,29,0.2267182698340634,0.9910101471750028
12,30,0.22839378591597795,0.9913697412880027
12,31,0.2300693019978925,0.9917149516364826
12,32,0.23174481807980707,0.9920463535710233
12,33,0.23342033416172162,0.9923644994281824
12,34,0.23509585024363616,0.9926699194510551
12,35,0.23677136632555074,0.9929631226730129
12,36,0.23844688240746528,0.9932445977660923
12,37,0.24012239848937983,0.9935148138554486
12,38,0.2417979145712944,0.9937742213012307
12,39,0.24347343065320898,0.9940232524491814
12,40,0.2451489467351235,0.9942623223512143
12,41,0.24682446281703807,0.9944918294571656
12,42,0.24849997889895264,0.994712156278879
12,43,0.2501754949808672,0.9949236700277239
12,44,0.25185101106278174,0.9951267232266149
12,45,0.2535265271446963,0.9953216542975503
12,46,0.2552020432266109,0.9955087881256482
12,47,0.2568775593085254,0.9956884366006223
12,48,0.25855307539044,0.9958608991365975
12,49,0.26022859147235455,0.9960264631711335
12,50,0.26190410755426907,0.9961854046442882
12,51,0.26357962363618365,0.9963379884585167
12,52,0.2652551397180982,0.9964844689201761
12,53,0.26693065580001274,0.996625090163369
12,54,0.2686061718819273,0.9967600865568342
12,55,0.2702816879638419,0.9968896830945608
12,56,0.2719572040457564,0.9970140957707784
12,57,0.273632720127671,0.9971335319399472
12,58,0.27530823620958556,0.9972481906623494
12,59,0.2769837522915001,0.9973582630358554
12,60,0.27865926837341465,0.9974639325144212
12,61,0.2803347844553292,0.9975653752138444
12,62,0.28201030053724374,0.9976627602052905
12,63,0.2836858166191583,0.997756249797079
12,64,0.2853613327010729,0.9978459998051958
12,65,0.2870368487829874,0.997932159812988
12,66,0.288712364864902,0.9980148734204685
12,67,0.29038788094681656,0.9980942784836497
12,68,0.2920633970287311,0.9981705073443037
12,69,0.29373891311064565,0.9982436870505316
12,70,0.2954144291925602,0.9983139395685103
12,71,0.29708994527447474,0.9983813819857699
12,72,0.2987654613563893,0.9984461267063391
12,73,0.3004409774383039,0.9985082816380856
12,74,0.3021164935202184,0.9985679503725621
12,75,0.30379200960213304,0.9986252323576597
12,76,0.30546752568404756,0.9986802230633532
12,77,0.3071430417659621,0.9987330141408192
12,78,0.3088185578478767,0.9987836935751864
12,79,0.3104940739297912,0.998832345832179
12,80,0.31216959001170574,0.9988790519988917
13,0,0.19297232874675302,0.9781117658631191
13,1,0.19464784482866757,0.9789872952285943
13,2,0.19632336091058214,0.9798278034194505
13,3,0.1979988769924967,0.9806346912826726
13,4,0.19967439307441123,0.9814093036313656
13,5,0.2013499091563258,0.982152931486111
13,6,0.20302542523824035,0.9828668142266666
13,7,0.20470094132015493,0.9835521416575999
13,8,0.20637645740206947,0.9842100559912959
13,9,0.20805197348398402,0.9848416537516441
13,10,0.2097274895658986,0.9854479876015783
13,11,0.21140300564781314,0.9860300680975151
13,12,0.2130785217297277,0.9865888653736146
13,13,0.21475403781164226,0.9871253107586699
13,14,0.2164295538935568,0.9876402983283232
13,15,0.21810506997547136,0.9881346863951903
13,16,0.21978058605738593,0.9886092989393827
13,17,0.22145610213930048,0.9890649269818074
13,18,0.22313161822121505,0.9895023299025351
13,19,0.2248071343031296,0.9899222367064336
13,20,0.22648265038504414,0.9903253472381763
13,21,0.22815816646695872,0.9907123333486493
13,22,0.22983368254887326,0.9910838400147033
13,23,0.23150919863078784,0.9914404864141152
13,24,0.23318471471270238,0.9917828669575506
13,25,0.23486023079461693,0.9921115522792485
13,26,0.2365357468765315,0.9924270901880786
13,27,0.23821126295844605,0.9927300065805554
13,28,0.2398867790403606,0.9930208063173332
13,29,0.24156229512227517,0.9932999740646399
13,30,0.24323781120418972,0.9935679751020543
13,31,0.24491332728610427,0.9938252560979721
13,32,0.24658884336801884,0.9940722458540533
13,33,0.24826435944993339,0.9943093560198911
13,34,0.24993987553184793,0.9945369817790954
13,35,0.2516153916137625,0.9947555025079317
13,36,0.2532909076956771,0.9949652824076144
13,37,0.2549664237775916,0.9951666711113099
13,38,0.2566419398595062,0.9953600042668574
13,39,0.25831745594142075,0.9955456040961831
13,40,0.25999297202333527,0.9957237799323359
13,41,0.26166848810524984,0.9958948287350423
13,42,0.2633440041871644,0.9960590355856407
13,43,0.26501952026907893,0.996216674162215
13,44,0.2666950363509935,0.9963680071957265
13,45,0.2683705524329081,0.9965132869078974
13,46,0.2700460685148226,0.9966527554315815
13,47,0.2717215845967372,0.9967866452143183
13,48,0.27339710067865175,0.9969151794057455
13,49,0.27507261676056627,0.9970385722295156
13,50,0.27674813284248084,0.997157029340335
13,51,0.2784236489243954,0.9972707481667217
13,52,0.28009916500630994,0.9973799182400528
13,53,0.2817746810882245,0.9974847215104506
13,54,0.2834501971701391,0.9975853326500327
13,55,0.2851257132520536,0.9976819193440314
13,56,0.2868012293339682,0.99777464257027
13,57,0.28847674541588275,0.9978636568674593
13,58,0.2901522614977973,0.9979491105927609
13,59,0.29182777757971184,0.9980311461690505
13,60,0.2935032936616264,0.9981099003222884
13,61,0.295178809743541,0.9981855043093969
13,62,0.29685432582545557,0.998258084137021
13,63,0.2985298419073701,0.9983277607715402
13,64,0.30020535798928466,0.9983946503406786
13,65,0.30188087407119923,0.9984588643270514
13,66,0.30355639015311375,0.9985205097539694
13,67,0.3052319062350283,0.9985796893638106
13,68,0.3069074223169429,0.9986365017892582
13,69,0.3085829383988574,0.9986910417176879
13,70,0.310258454480772,0.9987434000489803
13,71,0.31193397056268657,0.9987936640470212
13,72,0.3136094866446011,0.9988419174851403
13,73,0.31528500272651566,0.9988882407857347
13,74,0.31696051880843024,0.9989327111543053
13,75,0.31863603489034475,0.9989754027081331
13,76,0.32031155097225933,0.9990163865998077
13,77,0.3219870670541739,0.9990557311358155
13,78,0.3236625831360884,0.9990935018903828
13,79,0.325338099218003,0.9991297618147675
13,80,0.32701361529991757,0.9991645713421768
14,0,0.2078163540349648,0.9836869702706861
14,1,0.20949187011687934,0.9843394914598586
14,2,0.2111673861987939,0.9849659118014642
14,3,0.21284290228070846,0.9855672753294057
14,4,0.214518418362623,0.9861445843162294
14,5,0.21619393444453758,0.9866988009435803
14,6,0.21786945052645212,0.987230848905837
14,7,0.2195449666083667,0.9877416149496036
14,8,0.22122048269028124,0.9882319503516195
14,9,0.2228959987721958,0.9887026723375547
14,10,0.22457151485411037,0.9891545654440524
14,11,0.2262470309360249,0.9895883828262904
14,12,0.22792254701793946,0.9900048475132388
14,13,0.22959806309985403,0.9904046536127092
14,14,0.23127357918176858,0.9907884674682008
14,15,0.23294909526368313,0.9911569287694728
14,16,0.2346246113455977,0.9915106516186939
14,17,0.23630012742751225,0.9918502255539462
14,18,0.23797564350942682,0.9921762165317883
14,19,0.23965115959134137,0.9924891678705168
14,20,0.2413266756732559,0.9927896011556961
14,21,0.2430021917551705,0.9930780171094683
14,22,0.24467770783708503,0.9933548964250896
14,23,0.2463532239189996,0.9936207005680859
14,24,0.24802874000091416,0.9938758725453625
14,25,0.2497042560828287,0.994120837643548
14,26,0.2513797721647433,0.9943560041378061
14,27,0.2530552882466578,0.9945817639722938
14,28,0.25473080432857237,0.9947984934134021
14,29,0.25640632041048694,0.995006553676866
14,30,0.25808183649240146,0.9952062915297913
14,31,0.25975735257431604,0.9953980398685998
14,32,0.2614328686562306,0.9955821182738557
14,33,0.26310838473814513,0.9957588335429015
14,34,0.2647839008200597,0.9959284802011854
14,35,0.2664594169019743,0.996091340993138
14,36,0.26813493298388885,0.9962476873534125
14,37,0.26981044906580337,0.996397779859276
14,38,0.27148596514771794,0.9965418686649049
14,39,0.2731614812296325,0.9966801939183088
14,40,0.27483699731154704,0.9968129861615764
14,41,0.2765125133934616,0.9969404667151134
14,42,0.2781880294753762,0.9970628480465088
14,43,0.27986354555729076,0.9971803341246485
14,44,0.2815390616392053,0.9972931207596625
14,45,0.28321457772111985,0.997401395929276
14,46,0.2848900938030344,0.997505340092105
14,47,0.28656560988494895,0.9976051264884208
14,48,0.2882411259668635,0.997700921428884
14,49,0.2899166420487781,0.9977928845717285
14,50,0.2915921581306926,0.9978811691888595
14,51,0.2932676742126072,0.9979659224213051
14,52,0.29494319029452176,0.9980472855244529
14,53,0.2966187063764363,0.9981253941034748
14,54,0.29829422245835086,0.9982003783393357
14,55,0.29996973854026543,0.9982723632057623
14,56,0.30164525462217995,0.9983414686775318
14,57,0.3033207707040945,0.9984078099304305
14,58,0.3049962867860091,0.9984714975332133
14,59,0.3066718028679236,0.9985326376318848
14,60,0.3083473189498382,0.9985913321266094
14,61,0.31002283503175276,0.998647678841545
14,62,0.3116983511136673,0.9987017716878832
14,63,0.31337386719558186,0.998753700820368
14,64,0.31504938327749643,0.9988035527875532
14,65,0.31672489935941095,0.9988514106760511
14,66,0.3184004154413255,0.998897354249009
14,67,0.3200759315232401,0.9989414600790487
14,68,0.3217514476051546,0.9989838016758867
14,69,0.3234269636870692,0.9990244496088513
14,70,0.32510247976898377,0.9990634716244972
14,71,0.3267779958508983,0.9991009327595173
14,72,0.32845351193281286,0.9991368954491366
14,73,0.33012902801472743,0.9991714196311712
14,74,0.33180454409664195,0.9992045628459243
14,75,0.3334800601785566,0.9992363803320873
14,76,0.3351555762604711,0.9992669251188039
14,77,0.3368310923423856,0.9992962481140517
14,78,0.33850660842430025,0.9993243981894896
14,79,0.34018212450621477,0.99935142226191
14,80,0.3418576405881293,0.9993773653714336
15,0,0.22266037932317656,0.9878421010445476
15,1,0.2243358954050911,0.9883284170027657
15,2,0.22601141148700568,0.9887952803226551
15,3,0.22768692756892023,0.9892434691097489
15,4,0.22936244365083477,0.9896737303453589
15,5,0.23103795973274935,0.9900867811315446
15,6,0.2327134758146639,0.9904833098862827
15,7,0.23438899189657847,0.9908639774908314
15,8,0.23606450797849302,0.9912294183911983
15,9,0.23774002406040756,0.9915802416555503
15,10,0.23941554014232214,0.9919170319893282
15,11,0.24109105622423668,0.9922403507097551
15,12,0.24276657230615123,0.992550736681365
15,13,0.2444420883880658,0.9928487072141103
15,14,0.24611760446998035,0.9931347589255459
15,15,0.2477931205518949,0.9934093685685241
15,16,0.24946863663380947,0.9936729938257831
15,17,0.25114415271572404,0.9939260740727518
15,18,0.25281966879763856,0.9941690311098418
15,19,0.25449518487955314,0.9944022698654481
15,20,0.2561707009614677,0.9946261790708302
15,21,0.25784621704338223,0.994841131907997
15,22,0.2595217331252968,0.9950474866316771
15,23,0.2611972492072114,0.99524558716641
15,24,0.2628727652891259,0.9954357636797536
15,25,0.2645482813710405,0.9956183331325634
15,26,0.26622379745295505,0.9957935998072609
15,27,0.2678993135348696,0.9959618558149704
15,28,0.26957482961678414,0.9961233815823717
15,29,0.2712503456986987,0.9962784463190768
15,30,0.2729258617806133,0.9964273084663137
15,31,0.2746013778625278,0.9965702161276612
15,32,0.2762768939444424,0.9967074074825547
15,33,0.27795241002635696,0.9968391111832525
15,34,0.2796279261082715,0.9969655467359224
15,35,0.28130344219018605,0.9970869248664855
15,36,0.2829789582721006,0.9972034478718261
15,37,0.28465447435401514,0.9973153099569531
15,38,0.2863299904359297,0.997422697558675
15,39,0.2880055065178443,0.997525789656328
15,40,0.2896810225997588,0.9976247580700748
15,41,0.2913565386816734,0.9977197677472718
15,42,0.29303205476358796,0.997810977037381
15,43,0.2947075708455025,0.9978985379558857
15,44,0.29638308692741705,0.9979825964376503
15,45,0.2980586030093316,0.9980632925801443
15,46,0.29973411909124614,0.9981407608769385
15,47,0.3014096351731607,0.9982151304418609
15,48,0.3030851512550753,0.9982865252241865
15,49,0.3047606673369898,0.998355064215219
15,50,0.3064361834189044,0.9984208616466103
15,51,0.30811169950081896,0.9984840271807459
15,52,0.3097872155827335,0.9985446660935161
15,53,0.31146273166464805,0.9986028794497754
15,54,0.3131382477465626,0.9986587642717843
15,55,0.31481376382847714,0.998712413700913
15,56,0.3164892799103917,0.9987639171528765
15,57,0.3181647959923063,0.9988133604667614
