d_mm,overlap_deg,ign_btdc_deg,eoi_deg,lambda,power_kW,eta_b,BSFC_g_kWh,pmax_MPa,Tmax_K,emission_proxy,reliability_proxy,robust_score,recommended
148.51828478328036,25.014660527581167,19.33770417744513,589.4470956475527,0.9621047189484162,47.80218949886375,0.34627383785254706,238.99761299580499,5.121328129158879,2850.2070149863303,0.4407290777613807,0.5153476991739485,0.6787157751932715,0
149.12336896905262,46.50214112174548,29.716859431998063,616.4770479179056,0.9632751837018612,47.798094631002485,0.3491580312879896,237.02339134050993,5.296779634020403,2845.427212502355,0.4402580859050128,0.5149115720110619,0.7111678962245138,0
148.70803908954167,33.86949181698739,28.394020436160975,600.3718129906953,0.9650729040795296,47.791552280337726,0.349016661919662,237.1193977802265,5.292661169044293,2839.1762919460207,0.3998993838853502,0.5207762297012006,0.7216451152402146,0
149.3790387563007,35.77633181447932,29.898840398375512,587.0422579576469,0.9876900863287675,47.78955147587493,0.35325459689609445,234.27471692320995,5.505064427884316,2820.5941678447866,0.2858238619451302,0.5631035503250162,0.7319718884860835,0
149.16518334023948,43.491416586390045,24.163052231517348,592.7254104188721,0.9685363837059393,47.75920466031061,0.34943660896871975,236.83443166958907,5.299040090189949,2834.2949956164775,0.40660385392550574,0.5212037312902648,0.7120042219191942,0
148.48479900156318,56.0670963504643,22.55456993370175,590.4741738539569,0.9631653905373566,47.74656108309481,0.3475327941175619,238.13183127017345,5.16113777632963,2847.7048208082856,0.48823189547140733,0.4674039803088433,0.6914385461577863,0
147.8463007313488,55.16520259795242,24.454566578233248,579.4102463483828,0.9540768921990392,47.72116100294567,0.34619098823209243,239.05480934752802,5.143754491087799,2859.4133331302583,0.6212137891841951,0.448392698969651,0.6489837802555222,0
148.71907848389392,63.33614820910717,26.46040132862516,585.0533298827283,0.9661697439002845,47.71896663493177,0.3500194910323703,236.44003494080144,5.299925022778756,2830.8957937904033,0.5075483293893597,0.48084765218591446,0.7049892061527435,0
148.5811131337326,65.08200367266208,21.242912768506635,581.9929309076283,0.9506317580298073,47.71525062736894,0.34664397770473143,238.74241588627368,5.08824584621275,2855.300067923257,0.6479772966347237,0.4541303239519385,0.6492106596187744,0
147.4162364851708,67.91451299559894,28.851664243294394,586.4582430436813,0.9904525794066257,47.697937954520164,0.35324254843477604,234.2827076080163,5.488655966059688,2827.695795389061,0.33703714049182626,0.4590984238529787,0.7167171864276238,0
147.5145610914475,37.44411607403814,22.340346406181713,590.9701997876647,0.9612902356981882,47.67710645119922,0.3446917838126125,240.09455570500597,5.0581150545457145,2866.0767782246917,0.46867859431295383,0.45760402715546283,0.6764460797929726,0
149.00319294361117,46.69238645318781,29.164384450394586,588.6070581230115,0.982337779625581,47.66309346421226,0.35264312796564345,234.68093981323238,5.4459768504448745,2820.6608535592914,0.335759184020786,0.5252995840876268,0.7320754763887442,0
148.6938689114853,40.552670164227735,29.6340091481613,589.53639859986,0.9827683562921616,47.66181977983167,0.3516065344179835,235.37281759181764,5.403853429626514,2825.876361688302,0.31692133597172195,0.5198729597050599,0.7328462302398273,0
147.98978432058726,51.93184554556305,24.233025125882698,596.4548949816839,0.9584980630701547,47.651499761312856,0.345345854367188,239.63982669287324,5.055592645405379,2865.848153640627,0.4929253007583655,0.4478687370055432,0.6771984474447332,0
148.5116799201403,31.38602288368961,29.625994883893586,594.8495130618226,0.9845380351439942,47.61955748053022,0.35133792814135895,235.55276575877593,5.381873463294756,2828.152767367301,0.25521368987323406,0.5280272554517549,0.735262586456845,0
147.69104704181677,49.52875886691913,24.518132248966587,578.443577744364,0.9552522923364621,47.611565612424165,0.3455694272970227,239.48478699917732,5.119565828960738,2859.192867150669,0.607422266194394,0.449222680501899,0.6511762525106792,0
