eccentric_shaft_angle_deg,gas_torque_chamber_A_Nm,gas_torque_chamber_B_Nm,gas_torque_chamber_C_Nm,gas_torque_total_Nm,mean_mechanical_loss_torque_Nm,conditional_shaft_torque_Nm
214.0,23.827019100484637,5.293592720354871,-26.645275822163967,2.47533599867554,4.098595965841337,-1.6232599671657972
215.0,22.983661285238515,5.4338188742892255,-27.014049779744752,1.4034303797829892,4.098595965841337,-2.695165586058348
216.0,22.161106141912846,5.5723891803431815,-27.38757198505869,0.3459233371973376,4.098595965841337,-3.7526726286439995
217.0,21.359045140218438,5.709256949539995,-27.76592670353472,-0.6976246137762878,4.098595965841337,-4.796220579617625
218.0,20.57716506160615,5.844373075999198,-28.14919941489176,-1.7276612772864155,4.098595965841337,-5.826257243127753
219.0,19.81514865939171,5.977686677827045,-28.53747680929916,-2.7446414720804064,4.098595965841337,-6.8432374379217435
220.0,19.072675284312638,6.109145396501977,-28.930846781297245,-3.749026100482631,4.098595965841337,-7.847622066323968
221.0,18.349421476620204,6.238695575363334,-29.32939842127941,-4.741281369295873,4.098595965841337,-8.83987733513721
222.0,17.6450615258104,6.366282388856779,-29.733222004320968,-5.721878089653789,4.098595965841337,-9.820474055495126
223.0,16.95926799909578,6.491849948439751,-30.142408976127115,-6.691291028591586,4.098595965841337,-10.789886994432923
224.0,16.29171223971551,6.615341395772508,-30.557051935851767,-7.649998300363752,4.098595965841337,-11.748594266205089
225.0,15.642064836172032,6.736698988266823,-30.977244615523613,-8.598480791084757,4.098595965841337,-12.697076756926094
226.0,15.009996063471972,6.855864179842747,-31.403081855795445,-9.537221612480725,4.098595965841337,-13.635817578322062
227.0,14.395176297435885,6.9727776987450065,-31.83465957771219,-10.4667055815313,4.098595965841337,-14.565301547372638
228.0,13.797276403125826,7.087379623755074,-32.27207475017055,-11.387418723289652,4.098595965841337,-15.48601468913099
229.0,13.215968098422163,7.199609459827311,-32.71542535272114,-12.299847794471667,4.098595965841337,-16.398443760313004
230.0,12.65092429376295,7.30940621396963,-33.16481033333595,-13.204479825603372,4.098595965841337,-17.30307579144471
231.0,12.101819409038056,7.416708472034449,-33.62032956073982,-14.101801679667314,4.098595965841337,-18.20039764550865
232.0,11.56833083178906,7.52145447696377,-34.082083770874384,-14.992298462121553,4.098595965841337,-19.09089442796289
233.0,11.050177728686851,7.623582208931656,-34.55017450703218,-15.876414569413676,4.098595965841337,-19.975010535255013
234.0,10.547135763760561,7.72302946774303,-35.02470405316509,-16.754538821661498,4.098595965841337,-20.853134787502835
235.0,10.058976544455643,7.819733957774881,-35.50577535983924,-17.627064857608715,4.098595965841337,-21.725660823450053
236.0,9.585463209492474,7.913633375682804,-35.993491962266404,-18.494395377091127,4.098595965841337,-22.592991342932464
237.0,9.126350534268566,8.004665501039774,-36.487957889806125,-19.356941854497784,4.098595965841337,-23.45553782033912
238.0,8.681385038872362,8.095006085651747,-36.98927756628793,-20.21288644176382,4.098595965841337,-24.31148240760516
239.0,8.250305096295332,8.186488520589446,-37.49755570045839,-21.060762083573614,4.098595965841337,-25.15935804941495
240.0,7.8328410405101545,8.278638138127796,-38.01289716580929,-21.901417987171342,4.098595965841337,-26.00001395301268
241.0,7.428715274177634,8.371084624123874,-38.53540686899255,-22.735606970691045,4.098595965841337,-26.83420293653238
242.0,7.037642375693444,8.463534878812306,-39.06518960597031,-23.564012351464562,4.098595965841337,-27.6626083173059
243.0,6.65932920522903,8.555754118398523,-39.60234990499359,-24.387266581366035,4.098595965841337,-28.485862547207372
244.0,6.293475009360961,8.64755234461489,-40.14699185543904,-25.20596450146319,4.098595965841337,-29.304560467304526
245.0,5.939771523819749,8.73877443444858,-40.699218921466624,-26.020672963198294,4.098595965841337,-30.11926892903963
246.0,5.597903073822513,8.829292742797277,-41.259133739393434,-26.831937922773644,4.098595965841337,-30.93053388861498
247.0,5.267546671385515,8.919001492304295,-41.8268378976032,-27.640289733913388,4.098595965841337,-31.738885699754725
248.0,4.948372108943685,9.007812460677885,-42.40243169773204,-28.44624712811047,4.098595965841337,-32.54484309395181
249.0,4.640042048535906,9.095651626731081,-42.98601389578757,-29.250320220520585,4.098595965841337,-33.34891618636192
250.0,4.342212105749314,9.182456535673372,-43.57768142177231,-30.053012780349626,4.098595965841337,-34.15160874619096
251.0,4.054530927556926,9.268174211160567,-44.17752907628493,-30.854823937567435,4.098595965841337,-34.95341990340877
252.0,3.776640263132701,9.352759487788957,-44.78564920247754,-31.656249451555887,4.098595965841337,-35.75484541739722
253.0,3.5081750266929475,9.436173670187292,-45.40213133164118,-32.45778263476094,4.098595965841337,-36.55637860060227
254.0,3.248763351398893,9.518383448084691,-46.02706180058209,-33.259915001098506,4.098595965841337,-37.358510966939846
255.0,2.998026633370687,9.599360013604787,-46.66052333883537,-34.063136691859896,4.098595965841337,-38.161732657701236
256.0,2.7555795649201777,9.679078339463008,-47.30259462364188,-34.867936719258694,4.098595965841337,-38.966532685100034
257.0,2.5210301562254216,9.757516586010059,-47.953349800483764,-35.67480305824829,4.098595965841337,-39.77339902408963
258.0,2.2939797448658727,9.834655612051785,-48.61285796684325,-36.484222609925595,4.098595965841337,-40.582818575766936
259.0,2.0740229929481218,9.910478569696023,-49.28118261670685,-37.2966810540627,4.098595965841337,-41.39527701990404
260.0,1.8607478720268624,9.984970567565739,-49.9583810431913,-38.1126626035987,4.098595965841337,-42.211258569440034
261.0,1.653735636739681,10.058118389885237,-50.644503696514434,-38.932649669889514,4.098595965841337,-43.031245635730855
262.0,1.4525607891464167,10.129910261418344,-51.33959349437785,-39.75712244381309,4.098595965841337,-43.85571840965443
263.0,1.2567910373878137,10.200335650179698,-52.043685081660776,-40.58655839409327,4.098595965841337,-44.6851543599346
264.0,1.0659872547784897,10.269385101375777,-52.75680403615747,-41.4214316800032,4.098595965841337,-45.520027645844536
265.0,0.8797034493979323,10.33705009725349,-53.47896601691492,-42.26221247026349,4.098595965841337,-46.36080843610483
266.0,0.6974867606828583,10.403322938509291,-54.210175851549074,-43.10936615235693,4.098595965841337,-47.20796211819827
267.0,0.5188775104579313,10.468196643695645,-54.95042655873451,-43.96335240458094,4.098595965841337,-48.06194837042227
268.0,0.3434093553356323,10.531664863693454,-55.69969830188011,-44.824624082851024,4.098595965841337,-48.92322004869236
269.0,0.17060962428021523,10.593721808831043,-56.457957269812354,-45.693625836701095,4.098595965841337,-49.79222180254243
270.0,1.785842194450572e-15,10.654362186646154,-57.22515448010571,-46.570792293459554,4.098595965841337,-50.66938825930089
271.0,-0.16890213119776115,10.713581148627728,-58.00122450051335,-47.45654548308339,4.098595965841337,-51.55514144892473
272.0,-0.33658092619311836,10.771374244551593,-58.78608408376763,-48.35129076540916,4.098595965841337,-52.4498867312505
273.0,-0.5035160320996555,10.82773738325325,-59.57963071084895,-49.255409359695356,4.098595965841337,-53.35400532553669
274.0,-0.6701675025893475,10.882666798869106,-60.38174103765266,-50.1692417413729,4.098595965841337,-54.26783770721424
275.0,-0.8369339826397245,10.936159021732918,-61.19226923983023,-51.09304420073704,4.098595965841337,-55.19164016657838
276.0,-1.0040038185595908,10.988210853243638,-62.01104525044149,-52.026838215757444,4.098595965841337,-56.12543418159878
277.0,-1.170944398135754,11.038819344127505,-62.837872884940595,-52.96999793894884,4.098595965841337,-57.06859390479018
278.0,-1.3377626029918814,11.087981775607128,-63.67252784792107,-53.92230867530582,4.098595965841337,-58.020904641147155
279.0,-1.5044511501517546,11.135695643064246,-64.51475561598767,-54.88351112307518,4.098595965841337,-58.98210708891652
280.0,-1.6709720270882702,11.181958641846036,-65.36426919109832,-55.85328257634055,4.098595965841337,-59.95187854218189
281.0,-1.8372960242655008,11.226768654916459,-66.22074671874066,-56.8312740880897,4.098595965841337,-60.92987005393104
282.0,-2.0034001208290824,11.270123742098868,-67.08382896538534,-57.817105344115554,4.098595965841337,-61.91570130995689
283.0,-2.169263270945411,11.312022130692823,-67.95311664979728,-58.81035779004987,4.098595965841337,-62.908953755891204
284.0,-2.3348649057235975,11.352462207279654,-68.82816762299838,-59.81057032144232,4.098595965841337,-63.909166287283654
285.0,-2.500184530171845,11.39144251055756,-69.70849389197977,-60.817235911594054,4.098595965841337,-64.9158318774354
286.0,-2.665201624557916,11.42896172507007,-70.59355848266033,-61.82979838214817,4.098595965841337,-65.92839434798951
287.0,-2.829895623572286,11.465018675710114,-71.48277213810486,-62.847649085967035,4.098595965841337,-66.94624505180838
288.0,-2.9942459151641683,11.49961232289878,-72.37548984866457,-63.87012344092996,4.098595965841337,-67.9687194067713
289.0,-3.158231844296143,11.532741758351507,-73.27100721150391,-64.89649729744855,4.098595965841337,-68.99509326328989
290.0,-3.3218327178255103,11.564406201356217,-74.16855661794517,-65.92598313441447,4.098595965841337,-70.0245791002558
291.0,-3.485027809541441,11.594604995498155,-75.06730326822762,-66.95772608227091,4.098595965841337,-71.05632204811225
292.0,-3.6477963651265615,11.623337605774903,-75.96634101466019,-67.99079977401185,4.098595965841337,-72.08939573985319
293.0,-3.8101176070037055,11.650603616052377,-76.86468803576784,-69.02420202671917,4.098595965841337,-73.1227979925605
294.0,-3.971970739075183,11.676402726819106,-77.76128234592922,-70.0568503581853,4.098595965841337,-74.15544632402664
295.0,-4.1333349513694975,11.700734753201651,-78.6549771471984,-71.08757734536624,4.098595965841337,-75.18617331120758
296.0,-4.294189424608866,11.723599623208779,-79.5445360325298,-72.1151258339299,4.098595965841337,-76.21372179977124
297.0,-4.454513334707949,11.744997376175789,-80.42862805251866,-73.13814401105083,4.098595965841337,-77.23673997689217
298.0,-4.614285857211824,11.764928161384786,-81.30582266105924,-74.15518035688628,4.098595965841337,-78.25377632272762
299.0,-4.77348617167897,11.783392236838639,-82.17458455904419,-75.16467849388452,4.098595965841337,-79.26327445972586
300.0,-4.932093466014055,11.800389968170027,-83.03326845941793,-76.16497195726195,4.098595965841337,-80.2635679231033
301.0,-5.090086940754202,11.815921827668836,-83.8801138015846,-77.15427891466996,4.098595965841337,-81.2528748805113
302.0,-5.247445813311741,11.829988393413077,-84.7132394483919,-78.13069686829057,4.098595965841337,-82.22929283413191
303.0,-5.404149322175964,11.842590348490676,-85.53063840468786,-79.09219737837316,4.098595965841337,-83.1907933442145
304.0,-5.560176731076192,11.853728480300672,-86.33017260281498,-80.0366208535905,4.098595965841337,-84.13521681943185
305.0,-5.715507333107938,11.863403679923788,-87.1095678073657,-80.96167146054985,4.098595965841337,-85.06026742639119
306.0,-5.870120454823898,11.871616941553587,-87.86640869910309,-81.8649122123734,4.098595965841337,-85.96350817821474
307.0,-6.023995460291358,11.878369361980472,-88.598134206132,-82.74376030444289,4.098595965841337,-86.84235627028423
308.0,-6.177111755117325,11.883662140121453,-89.30203315919064,-83.59548277418651,4.098595965841337,-87.69407874002785
309.0,-6.329448790442576,11.88749657658973,-89.9752403572775,-84.41719257113034,4.098595965841337,-88.51578853697168
310.0,-6.480986066905987,11.889874073298547,-90.61473313968942,-85.20584513329686,4.098595965841337,-89.3044410991382
311.0,-6.631703138579909,11.89079613309465,-91.21732857084695,-85.9582355763322,4.098595965841337,-90.05683154217354
312.0,-6.781579616877753,11.890264359416804,-91.77968135492178,-86.67099661238272,4.098595965841337,-90.76959257822406
313.0,-6.930595174434619,11.888280455975956,-92.29828260812218,-87.34059732658085,4.098595965841337,-91.43919329242219
314.0,-7.078729548961736,11.884846226453258,-92.76945962736389,-87.96334294987237,4.098595965841337,-92.06193891571371
315.0,-7.225962547075497,11.879963574213228,-93.18937680474538,-88.53537577760764,4.098595965841337,-92.63397174344898
316.0,-7.372274048101819,11.87363450202915,-93.5540378474983,-89.05267739357096,4.098595965841337,-93.1512733594123
317.0,-7.517644007856368,11.865861111818539,-93.85928947258384,-89.51107236862167,4.098595965841337,-93.60966833446301
318.0,-7.662052462401213,11.856645604386204,-94.10082675349965,-89.90623361151465,4.098595965841337,-94.00482957735599
319.0,-7.805479531778596,11.845990279173334,-94.27420030372143,-90.2336895563267,4.098595965841337,-94.33228552216804
320.0,-7.947905423722061,11.833897534010598,-94.374825486064,-90.48883337577546,4.098595965841337,-94.5874293416168
321.0,-8.089310437345498,11.820369864873896,-94.39799383957138,-90.66693441204299,4.098595965841337,-94.76553037788433
322.0,-8.229674966810478,11.805409865641264,-94.33888691475103,-90.76315201592024,4.098595965841337,-94.86174798176158
323.0,-8.368979504972176,11.789020227849788,-94.19259270343142,-90.7725519805538,4.098595965841337,-94.87114794639514
324.0,-8.507204647004118,11.77120374045122,-93.95412484056727,-90.69012574712018,4.098595965841337,-94.78872171296152
325.0,-8.644331094002204,11.75196328956557,-93.61844474126475,-90.51081254570138,4.098595965841337,-94.60940851154272
326.0,-8.780339656567973,11.731301858231447,-93.18048681645863,-90.22952461479515,4.098595965841337,-94.3281205806365
327.0,-8.915211258371428,11.709222526152473,-92.63518688436118,-89.84117561658013,4.098595965841337,-93.93977158242147
328.0,-9.048926939693622,11.685728469439175,-91.97751386141678,-89.34071233167123,4.098595965841337,-93.43930829751257
329.0,-9.18146786094892,11.66082296034523,-91.20250477549256,-88.72314967609624,4.098595965841337,-92.82174564193758
330.0,-9.312815306187202,11.634509366997953,-90.30530940074466,-87.9836153399339,4.098595965841337,-92.08221130577525
331.0,-9.44295068657597,11.606791153122083,-89.28120658249128,-87.11736611594516,4.098595965841337,-91.2159620817865
332.0,-9.57185554386236,11.57767187775656,-88.12568686738103,-86.11987053348683,4.098595965841337,-90.21846649932817
333.0,-9.699511553815082,11.547155194963688,-86.83447482402622,-84.98683118287761,4.098595965841337,-89.08542714871895
334.0,-9.825900529646242,11.515244853530307,-85.40358563497306,-83.71424131108898,4.098595965841337,-87.81283727693032
335.0,-9.95100442541296,11.481944696660674,-83.82937762434939,-82.29843735310168,4.098595965841337,-86.39703331894302
336.0,-10.074805339398672,11.447258661660223,-82.10860658743343,-80.73615326517188,4.098595965841337,-84.83474923101322
337.0,-10.197285517474084,11.411190779610719,-80.23848136258137,-79.02457610044473,4.098595965841337,-83.12317206628607
338.0,-10.318427356437494,11.373745175035417,-78.21671998910244,-77.16140217050452,4.098595965841337,-81.25999813634586
339.0,-10.438213407334393,11.334926065554775,-76.04160569954855,-75.14489304132817,4.098595965841337,-79.24348900716952
340.0,-10.556626378756247,11.294737761531987,-73.71204190464623,-72.97393052187049,4.098595965841337,-77.07252648771183
341.0,-10.673649140117993,11.253184665708197,-71.22760524726996,-70.64806972167976,4.098595965841337,-74.7466656875211
342.0,-10.789264724914265,11.210271272827057,-68.58859573224875,-68.16758918433595,4.098595965841337,-72.2661851501773
343.0,-10.903456333953965,11.166002169248491,-65.79690559802732,-65.53435976273279,4.098595965841337,-69.63295572857413
344.0,-11.016207338572983,11.120382032551303,-62.858214693277546,-62.75403999929922,4.098595965841337,-66.85263596514056
345.0,-11.127501283824559,11.073415631124407,-59.77896646718918,-59.83305211988933,4.098595965841337,-63.93164808573067
346.0,-11.237321891647339,11.025107823746517,-56.56540943449589,-56.777623502396715,4.098595965841337,-60.87621946823805
347.0,-11.345653064010444,10.975463559154095,-53.223533223260546,-53.593722728116894,4.098595965841337,-57.69231869395823
348.0,-11.452478886035347,10.924487875596949,-49.75900411047046,-50.286995120908855,4.098595965841337,-54.385591086750196
349.0,-11.557783629094295,10.87218590038208,-46.17710151383999,-46.86269924255221,4.098595965841337,-50.96129520839355
350.0,-11.661551753884616,10.818562849404488,-42.482657005297646,-43.325645909777776,4.098595965841337,-47.42424187561912
351.0,-11.763767913478823,10.763624026665655,-38.67999747320158,-39.68014136001475,4.098595965841337,-43.778737325856085
352.0,-11.864416956349864,10.707374823778881,-34.772894080596224,-35.92993621316721,4.098595965841337,-40.02853217900855
353.0,-11.963483929371206,10.649820719461529,-30.764518641126767,-32.07818185103645,4.098595965841337,-36.17677781687779
354.0,-12.060954080791232,10.590967279013853,-26.657408959393848,-28.12739576117123,4.098595965841337,-32.22599172701257
355.0,-12.156812863181667,10.530820153784136,-22.45344455715553,-24.079437266553064,4.098595965841337,-28.1780332323944
356.0,-12.251045936359294,10.469385080620002,-18.153834031492433,-19.935494887231727,4.098595965841337,-24.034090853073064
357.0,-12.34363917028064,10.406667881305564,-13.759115068599689,-15.696086357574766,4.098595965841337,-19.794682323416104
358.0,-12.434578647909197,10.342674461984215,-9.269167872189184,-11.361072058114166,4.098595965841337,-15.459668023955503
359.0,-12.523850668054465,10.277410812566696,-4.683242465556373,-6.929682321044141,4.098595965841337,-11.028278286885477
360.0,-12.611441748182507,10.210883006124362,0.0,-2.400558742058145,4.098595965841337,-6.499154707899482
361.0,-12.697338627197334,10.143097198267121,4.782432140241462,2.2281907113112487,4.098595965841337,-1.8704052545300884
362.0,-12.781528268192673,10.074059626506093,9.666391993751844,6.9589233520652645,4.098595965841337,2.8603273862239273
363.0,-12.863997861173461,10.003776609600127,14.654602336053333,11.79438108448,4.098595965841337,7.695785118638662
364.0,-12.944734825746677,9.932254546886735,19.750078871512613,16.737598592652674,4.098595965841337,12.639002626811337
365.0,-13.023726813780776,9.859499917596139,24.95602881452234,21.791801918337704,4.098595965841337,17.693205952496367
366.0,-13.100961712033174,9.785519280148863,30.27574162387489,26.96029919199058,4.098595965841337,22.861703226149242
367.0,-13.176427644745312,9.710319271436157,35.712473858827835,32.24636548551868,4.098595965841337,28.147769519677343
368.0,-13.250112976204548,9.633906606082968,41.26933027588835,37.65312390576677,4.098595965841337,33.554527939925435
369.0,-13.322006313272365,9.556288075693121,46.94914337787701,43.183425140297764,4.098595965841337,39.08482917445643
370.0,-13.39209650787834,9.477470548076251,52.754353659816715,48.83972770001463,4.098595965841337,44.741131734173294
371.0,-13.460372659479098,9.397460966456189,58.686892770429424,54.62398107740651,4.098595965841337,50.52538511156517
372.0,-13.526824117481738,9.316266348660243,64.7480717265167,60.537513957695204,4.098595965841337,56.43891799185387
373.0,-13.591440483631155,9.23389378628903,70.93847618518924,66.58092948784711,4.098595965841337,62.482333522005774
374.0,-13.65421161436046,9.150350443866488,77.2578706023302,72.75400943183622,4.098595965841337,68.65541346599488
375.0,-13.71512762310404,9.065643557969151,83.70511289252242,79.05562882738754,4.098595965841337,74.9570328615462
376.0,-13.774178882572501,8.979780436334996,90.27808096439696,85.48368251815945,4.098595965841337,81.38508655231811
377.0,-13.831356026988937,8.892768456950403,96.9736122447063,92.03502467466777,4.098595965841337,87.93642870882643
378.0,-13.886649954285717,8.804615067115405,103.78745703304207,98.70542214587176,4.098595965841337,94.60682618003042
379.0,-13.940051828261403,8.71532778248632,110.71424625517687,105.4895222094018,4.098595965841337,101.39092624356046
380.0,-13.991553080696905,8.624914186095205,117.74747391394718,112.38083501934548,4.098595965841337,108.28223905350414
381.0,-14.041145413430288,8.53338192734563,124.8794942788518,119.37173079276714,4.098595965841337,115.2731348269258
382.0,-14.088820800389751,8.440738720983944,132.10153361446433,126.45345153505852,4.098595965841337,122.35485556921718
383.0,-14.13457148958379,8.346992346045552,139.40371602749764,133.6161368839594,4.098595965841337,129.51754091811807
384.0,-14.178390005048245,8.252150644775327,146.77510281589323,140.84886345562032,4.098595965841337,136.750267489779
385.0,-14.220269148749265,8.156221521521518,154.20374453249073,148.13969690526298,4.098595965841337,144.04110093942165
386.0,-14.260202002441758,8.059212941602329,161.6767448314981,155.47575577065868,4.098595965841337,151.37715980481735
387.0,-14.298181929482684,7.961132930144404,169.18033504807565,162.84328604873735,4.098595965841337,158.74469008289603
388.0,-14.334202576598264,7.861989570892258,176.69995836909138,170.22774536338537,4.098595965841337,166.12914939754404
389.0,-14.368257875604739,7.761791004988073,184.22036238513755,177.6138955145209,4.098595965841337,173.51529954867956
390.0,-14.40034204508214,7.660545429720251,191.72569876845677,184.98590215309488,4.098595965841337,180.88730618725356
391.0,-14.430449591999817,7.5582610972408295,199.19962879646653,192.32744030170753,4.098595965841337,188.2288443358662
392.0,-14.458575313293935,7.454946313249532,206.62543343392744,199.62180443388303,4.098595965841337,195.5232084680417
393.0,-14.484714297395628,7.3506094356443175,213.98612669626473,206.85202183451344,4.098595965841337,202.7534258686721
394.0,-14.508861925709569,7.245258873136833,221.26457103998234,214.0009679874096,4.098595965841337,209.90237202156828
395.0,-14.531013874042033,7.138903083831733,228.44359356150812,221.05148277129783,4.098595965841337,216.9528868054565
396.0,-14.551166113978336,7.03155057376864,235.50610183130416,227.98648629109448,4.098595965841337,223.88789032525315
397.0,-14.569314914208288,6.92320989542542,242.43519824406562,234.78909322528276,4.098595965841337,230.69049725944143
398.0,-14.58545684179989,6.813889646181427,249.21429182684085,241.44272463122238,4.098595965841337,237.34412866538105
399.0,-14.599588763420059,6.703598466739328,255.8272065137382,247.93121621705745,4.098595965841337,243.83262025121613
400.0,-14.611707846502119,6.592345039503938,262.2582849674708,254.2389221604726,4.098595965841337,250.14032619463129
401.0,-14.621811560359296,6.480138086916698,268.49248710349207,260.35081363004946,4.098595965841337,256.2522176642081
402.0,-14.629897677243937,6.366986369743655,274.51548255111805,266.25257124361775,4.098595965841337,262.1539752777764
403.0,-14.635964273351489,6.252898685316056,280.313736367253,271.93067077921756,4.098595965841337,267.8320748133762
404.0,-14.640009729769094,6.137883865720761,285.8745874015562,277.3724615375079,4.098595965841337,273.27386557166653
405.0,-14.642032733368046,6.021950775939305,291.18631879665924,282.5662368392305,4.098595965841337,278.46764087338914
406.0,-14.642032277639611,5.905108311933265,296.23822019291845,287.5012962272121,4.098595965841337,283.40270026137074
407.0,-14.64000766347373,5.787365398673828,301.02064129371905,292.16799902891916,4.098595965841337,288.0694030630778
408.0,-14.63595849988028,5.668730988113407,305.52503653411287,296.557809022346,4.098595965841337,292.45921305650467
409.0,-14.629884704651953,5.549214057096898,309.74400068208524,300.6633300345302,4.098595965841337,296.56473406868884
410.0,-14.621786504968894,5.428823605210098,313.671295287528,304.47833238776917,4.098595965841337,300.3797364219278
411.0,-14.611664437944222,5.30756865256279,317.3018659785093,307.99777019312785,4.098595965841337,303.8991742272865
412.0,-14.599519351109993,5.185458237503341,320.6318506871165,311.2177895735099,4.098595965841337,307.11919360766854
413.0,-14.585352402843546,5.062501414262568,323.65857896738675,314.1357279788058,4.098595965841337,310.03713201296443
414.0,-14.569165062733507,4.938707250523238,326.38056264505286,316.75010483284257,4.098595965841337,312.6515088670012
415.0,-14.5509591118851,4.814084824911942,328.7974781123238,319.06060382535065,4.098595965841337,314.9620078595093
416.0,-14.530736643164476,4.688643224410489,330.91014065009176,321.0680472313378,4.098595965841337,316.96945126549645
417.0,-14.508500061381804,4.56239154168257,332.7204712241516,322.77436270445236,4.098595965841337,318.675766738611
418.0,-14.48425208341253,4.435338872312044,334.2314562606263,324.1825430495258,4.098595965841337,320.08394708368445
419.0,-14.457995738256715,4.307494311948844,335.4471009582393,325.2965995319314,4.098595965841337,321.19800356609005
420.0,-14.429734367036097,4.178866953358401,336.37237674083343,326.12150932715576,4.098595965841337,322.0229133613144
421.0,-14.399471622928548,4.049465883369354,337.0131634921485,326.6631577525893,4.098595965841337,322.56456178674796
422.0,-14.367211471039687,3.919300179715444,337.3761872459543,326.92827595463007,4.098595965841337,322.8296799887887
423.0,-14.33295818821159,3.7883789077659964,337.4689540279016,326.924374747456,4.098595965841337,322.82577878161464
424.0,-14.296716362767988,3.6567111171396665,337.29968056070004,326.6596753150717,4.098595965841337,322.56107934923034
425.0,-14.258490894196255,3.5243058381956196,336.87722255138175,326.1430374953811,4.098595965841337,322.04444152953977
426.0,-14.218286992765583,3.3911720783960853,336.2110012784765,325.383886364107,4.098595965841337,321.28529039826566
427.0,-14.176110179081489,3.257318818533287,335.31092918804615,324.39213782749795,4.098595965841337,320.2935418616566
428.0,-14.131966283576313,3.1227550088144618,334.1873351909628,323.17812391620095,4.098595965841337,319.0795279503596
429.0,-14.085861445935839,2.987489564796884,332.8508903298972,321.7525184487582,4.098595965841337,317.65392248291687
430.0,-14.037802114461632,2.8515313631650696,331.3125344537228,320.12626370242623,4.098595965841337,316.0276677365849
431.0,-13.987795045369376,2.7148892373418034,329.58340449993955,318.31049869191196,4.098595965841337,314.2119027260706
432.0,-13.93584730202292,2.577571972924035,327.6747649429843,316.31648961388544,4.098595965841337,312.2178936480441
433.0,-13.881966254104109,2.439588302933323,325.5979409186067,314.1555629674359,4.098595965841337,310.05696700159456
434.0,-13.826159576718393,2.3009469028710123,323.3642544826548,311.83904180880745,4.098595965841337,307.7404458429661
435.0,-13.768435249436296,2.161656385566991,320.984964407469,309.3781855435997,4.098595965841337,305.2795895777584
436.0,-13.708801555270613,2.0217252958094463,318.4712098614766,306.78413360201546,4.098595965841337,302.6855376361741
437.0,-13.647267079589673,1.8811621047435183,315.83395825841933,304.0678532835732,4.098595965841337,299.96925731773183
438.0,-13.583840708966516,1.7399752040247307,313.0839575027801,301.2400919978383,4.098595965841337,297.14149603199695
439.0,-13.518531629964187,1.5981728997120415,310.2316927983004,298.31133406804827,4.098595965841337,294.2127381022069
440.0,-13.451349327857358,1.4557634058852489,307.28734812780226,295.29176220583014,4.098595965841337,291.1931662399888
441.0,-13.382303585290282,1.312754837968891,304.2607724556467,292.1912237083253,4.098595965841337,288.09262774248396
442.0,-13.31140448087138,1.1691552057439962,301.161450649792,289.01920137466465,4.098595965841337,284.9206054088233
443.0,-13.23866238770448,1.024972406028172,297.9984790692241,285.78478908754784,4.098595965841337,281.6861931217065
444.0,-13.164087971857262,0.8802142150016009,294.78054571507164,282.496671958216,4.098595965841337,278.39807599237463
445.0,-13.087692190766601,0.7348882801554891,291.51591480049933,279.16311088988823,4.098595965841337,275.0645149240469
446.0,-13.00948629158165,0.5890021118374528,288.21241555586215,275.79193137611793,4.098595965841337,271.6933354102766
447.0,-12.92948180944442,0.442563074366144,284.8774350519092,272.3905163168309,4.098595965841337,268.2919203509895
448.0,-12.847690565708449,0.29557837668412495,281.5179147952375,268.9658026062132,4.098595965841337,264.8672066403718
449.0,-12.764124666095645,0.14805506251668252,278.1403508268109,265.5242812232319,4.098595965841337,261.42568525739057
450.0,-12.678796498791884,4.683191197380054e-15,274.75079703618417,262.0720005373923,4.098595965841337,257.97340457155093
451.0,-12.591718732481205,-0.14858012926062694,271.35487139102605,258.6145725292842,4.098595965841337,254.51597656344288
452.0,-12.502904314319416,-0.29767884174593956,267.95776477343685,255.1571816173715,4.098595965841337,251.05858565153017
453.0,-12.412366467847166,-0.4472898642383999,264.5642521111872,251.70459577910165,4.098595965841337,247.60599981326033
454.0,-12.320118690842815,-0.5974071467512572,260.96011463245054,248.04258879485647,4.098595965841337,243.94399282901514
455.0,-12.226174753115513,-0.7480248762276295,257.35586403667276,244.38166440732962,4.098595965841337,240.2830684414883
456.0,-12.130548694238833,-0.8991374910737332,253.79878791845616,240.7691017331436,4.098595965841337,236.67050576730227
457.0,-12.033254821225167,-1.0507396965962326,250.2887416283523,237.20474711053092,4.098595965841337,233.1061511446896
458.0,-11.934307706141379,-1.2028264814212177,246.82553163292943,233.68839744536683,4.098595965841337,229.5898014795255
459.0,-11.83372218366592,-1.355393134980792,243.40891989847304,230.21980457982633,4.098595965841337,226.121208613985
460.0,-11.731513348587693,-1.5084352661635996,240.0386279715395,226.79867935678823,4.098595965841337,222.7000833909469
461.0,-11.627696553247066,-1.661948823235128,236.71434077497508,223.4246953984929,4.098595965841337,219.32609943265157
462.0,-11.522287404919243,-1.815930115146356,233.43571013704306,220.09749261697746,4.098595965841337,215.99889665113614
463.0,-11.4153017631402,-1.970375834363501,230.2023580703613,216.8166804728576,4.098595965841337,212.71808450701627
464.0,-11.30675573697547,-2.125283081365339,227.0138798164394,213.5818409980986,4.098595965841337,209.4832450322573
465.0,-11.196665682231995,-2.280649390972275,223.8698466707338,210.39253159752954,4.098595965841337,206.2939356316882
466.0,-11.085048198613064,-2.4364727606893237,220.76980860229295,207.24828764299056,4.098595965841337,203.14969167714924
