theta_deg,mass_kg,fresh_mass_kg,internal_energy_J,work_J,wall_heat_J,pressure_Pa,temperature_K,volume_m3,dV_ddeg_m3,mfuel_per_cycle_kg,p_in_effective_Pa
249.0,0.00019020914078770766,0.00018147778138854023,156.1153824325909,608.0223458420764,46.17864752285585,140616.26221930215,1143.1148569015759,0.0004437798716108945,5.759220868183307e-07,2.9326056611725016e-05,101325.0
250.0,0.00018796937094134867,0.00017934082592543847,153.45141586897998,608.1007157787583,46.198009883998196,138041.8122816384,1136.997128014544,0.00044434234241626095,5.490068321521331e-07,2.9326056611725016e-05,101325.0
251.0,0.00018578937625439977,0.00017726090170314338,150.8747178790827,608.1739766830801,46.21694744387013,135560.49001878675,1131.0222537370244,0.000444877860499508,5.220172507491014e-07,2.9326056611725016e-05,101325.0
252.0,0.00018367148417503876,0.00017524022933066382,148.38669857419438,608.2423025680575,46.23547615986902,133172.79624754548,1125.197588696823,0.00044538635336005967,4.949569965665232e-07,2.9326056611725016e-05,101325.0
253.0,0.00018161803265872588,0.00017328103944196484,145.98875682258944,608.3058611343189,46.25361205532065,130879.25075310231,1119.5306786799347,0.0004458677521561222,4.678297331296461e-07,2.9326056611725016e-05,101325.0
254.0,0.00017963136790584186,0.00017138557053745726,143.68228127859547,608.3648136512966,46.27137121974549,128680.3936577339,1114.0292489780911,0.00044632199171400466,4.4063913303569803e-07,2.9326056611725016e-05,101325.0
255.0,0.00017771384182226497,0.00016955606656114425,141.4686514437922,608.4193148392749,46.28876980951026,126576.78681807956,1108.7011903603461,0.00044674901053694217,4.1338887745667985e-07,2.9326056611725016e-05,101325.0
256.0,0.00017586780916585445,0.00016779477417809267,139.34923872928243,608.4695127521128,46.30582404888908,124569.01522468777,1103.554542466819,0.0004471487508134216,3.8608265564098654e-07,2.9326056611725016e-05,101325.0
257.0,0.00017409562433206568,0.00016610393970760128,137.32540747531584,608.5155486604472,46.32255023155364,122657.6883664491,1098.5974744087318,0.00044752115842500834,3.587241644139459e-07,2.9326056611725016e-05,101325.0
258.0,0.00017239963771816034,0.0001644858056543082,135.3985158672098,608.557556935169,46.33896472250536,120843.44150728687,1093.8382623379073,0.00044786618295367326,3.313171076773306e-07,2.9326056611725016e-05,101325.0
259.0,0.00017078219158573398,0.00016294260676064505,133.56991666241285,608.5956649309582,46.35508396045201,119126.93680122274,1089.285263715989,0.00044818377768861793,3.0386519590790245e-07,2.9326056611725016e-05,101325.0
260.0,0.0001692456153124988,0.00016147656547658174,131.8409576094389,608.6299928696604,46.370924460617054,117508.86414175168,1084.9468879608573,0.00044847389963259933,2.7637214565507694e-07,2.9326056611725016e-05,101325.0
261.0,0.00016779221988154184,0.0001600898867018498,130.2129813900788,608.6606537233018,46.38650281794868,115989.94159773333,1080.8315630621348,0.0004487365095077503,2.4884167903776565e-07,2.9326056611725016e-05,101325.0
262.0,0.00016642429139161413,0.00015878475159413524,128.6873248432855,608.6877530965577,46.401835710665665,114570.91522315807,1076.9476976179749,0.0004489715717608975,2.212775232404509e-07,2.9326056611725016e-05,101325.0
263.0,0.00016514408327190802,0.0001575633101412286,127.26531711815079,608.7113891085439,46.41693990403299,113252.55792945425,1073.3036375155127,0.00044917905456837463,1.9368341000859374e-07,2.9326056611725016e-05,101325.0
264.0,0.0001639538067257941,0.0001564276720434326,125.94827622962117,608.7316522738804,46.43183225419527,112035.66695433512,1069.907616094731,0.00044935892984033083,1.6606307514341438e-07,2.9326056611725016e-05,101325.0
265.0,0.00016285561866785674,0.0001553798952043358,124.73750320930506,608.7486253831152,46.446529711797496,110921.0592106807,1066.767695987213,0.00044951117322453366,1.384202579961193e-07,2.9326056611725016e-05,101325.0
266.0,0.00016185160597794175,0.00015442197070766257,123.63427257090957,608.7623833828268,46.461049324969,109909.56337777889,1063.8916996955402,0.0004496357641096659,1.1075870096165619e-07,2.9326056611725016e-05,101325.0
267.0,0.00016094376411862464,0.0001535558024162848,122.63981698019921,608.7729932560977,46.47540824099805,109002.00685815317,1061.2871239594758,0.000449732685628116,8.308214897205656e-08,2.9326056611725016e-05,101325.0
268.0,0.00016013396672377508,0.00015278317795679291,121.75530248921707,608.7805139046873,46.48962370560548,108199.1943600976,1058.961029175869,0.000449801924658262,5.539434898942564e-08,2.9326056611725016e-05,101325.0
269.0,0.00015942391994564818,0.00015210572516223786,120.98178770198525,608.7849960353451,46.50371305798018,107501.87220047129,1056.9198876812154,0.0004498434718262475,2.7699049498666892e-08,2.9326056611725016e-05,101325.0
270.0,0.0001588150894229415,0.00015152484239264608,120.32015396127565,608.7864820547655,46.517693718327514,106910.66683131586,1055.1693589755841,0.00044985732150725107,2.9154084562377307e-22,2.9326056611725016e-05,101325.0
271.0,0.00015830857418424284,0.00015104157822680292,119.77097930547681,608.7850059817649,46.53158316178997,106425.9733236805,1053.7139239172384,0.0004498434718262475,-2.7699049498666307e-08,2.9326056611725016e-05,101325.0
272.0,0.00015790486741430425,0.00015065640321031013,119.33429256955439,608.780593394183,46.545398866058314,106047.73715462183,1052.556218300693,0.000449801924658262,-5.5394348989425053e-08,2.9326056611725016e-05,101325.0
273.0,0.00015760334496436732,0.0001503687218453306,119.00903927942512,608.7732614501745,46.5591582031516,105774.97940829892,1051.6956421389727,0.000449732685628116,-8.308214897205599e-08,2.9326056611725016e-05,101325.0
274.0,0.00015740099823550625,0.00015017566363964782,118.7917482507906,608.7630190893243,46.572878194334365,105604.61036917615,1051.124955976375,0.0004496357641096659,-1.1075870096165563e-07,2.9326056611725016e-05,101325.0
275.0,0.00015728909680405936,0.00015006889893092202,118.67300897472744,608.7498677632354,46.58657485435994,105528.29354863532,1050.8213580152535,0.00044951117322453366,-1.3842025799611874e-07,2.9326056611725016e-05,101325.0
276.0,0.00015724408539154208,0.00015001725899223438,118.62482380412222,608.733803939328,46.60026122156122,105521.18417250445,1050.6953671915608,0.00044935892984033083,-1.6606307514341377e-07,2.9326056611725016e-05,101325.0
277.0,0.0001571893304596149,0.0001499650205580601,118.57230496026004,608.7148246162947,46.613943669931295,105516.70431837987,1050.5960266781829,0.00044917905456837463,-1.9368341000859316e-07,2.9326056611725016e-05,101325.0
278.0,0.00015712913227826424,0.0001499075890423369,118.51696117694318,608.6929320773224,46.627622622442566,105516.19382907984,1050.5079684816135,0.0004489715717608975,-2.2127752324045033e-07,2.9326056611725016e-05,101325.0
279.0,0.00015706323152093123,0.00014984471703697024,118.45851614058824,608.6681288323808,46.64129811938949,105519.40537894683,1050.4304805727188,0.0004487365095077503,-2.4884167903776507e-07,2.9326056611725016e-05,101325.0
280.0,0.00015698941206561298,0.00014977429027134934,118.39462804271963,608.6404176914469,46.65497016814996,105524.25068846082,1050.3576194056889,0.00044847389963259933,-2.7637214565507737e-07,2.9326056611725016e-05,101325.0
281.0,0.0001569068037745362,0.00014969547859861447,118.32437619049261,608.609801899163,46.668638672558636,105529.90401359955,1050.2870325534614,0.00044818377768861793,-3.038651959079029e-07,2.9326056611725016e-05,101325.0
282.0,0.00015681517574612543,0.00014960806172926248,118.24751445846194,608.576285102605,46.68230348910471,105536.13904348382,1050.2180721613965,0.0004478661829536732,-3.313171076773311e-07,2.9326056611725016e-05,101325.0
283.0,0.00015671447316161432,0.00014951198736395856,118.1639822388455,608.5398713231358,46.69596445676327,105542.89389016505,1050.1505578829692,0.00044752115842500834,-3.5872416441394637e-07,2.9326056611725016e-05,101325.0
284.0,0.0001566046828629809,0.00014940724294941406,118.07376251816758,608.5005649440329,46.7096214077298,105550.14476495325,1050.0844176914825,0.00044714875081342155,-3.86082655640987e-07,2.9326056611725016e-05,101325.0
285.0,0.0001564858017121164,0.00014929382549174543,117.97684847328348,608.4583707071204,46.72327417050826,105557.87622394107,1050.0196032853248,0.00044674901053694217,-4.1338887745668033e-07,2.9326056611725016e-05,101325.0
286.0,0.00015635782958789538,0.00014917173487539412,117.87323607889373,608.4132937124581,46.73692257077114,105566.0745734738,1049.956071341356,0.00044632199171400466,-4.4063913303569856e-07,2.9326056611725016e-05,101325.0
287.0,0.00015622076792734613,0.00014904097247134363,117.76292256787772,608.3653394188881,46.75056643162735,105574.72649013318,1049.8937795924755,0.0004458677521561221,-4.678297331296466e-07,2.9326056611725016e-05,101325.0
288.0,0.00015607461948688195,0.00014890154090932441,117.64590617956506,608.31451364477,46.76420557373296,105583.81878935966,1049.8326861701214,0.00044538635336005967,-4.949569965665236e-07,2.9326056611725016e-05,101325.0
289.0,0.00015591938835276807,0.00014875344408779988,117.52218617112179,608.2608225687147,46.7778398153586,105593.33842933454,1049.772749615277,0.000444877860499508,-5.220172507491007e-07,2.9326056611725016e-05,101325.0
290.0,0.00015575507998627543,0.00014859668721704482,117.39176286559211,608.2042727302577,46.79146897244388,105603.27254809314,1049.7139289837842,0.00044434234241626095,-5.490068321521326e-07,2.9326056611725016e-05,101325.0
291.0,0.0001555817012608655,0.00014843127685462134,117.25463769158064,608.1448710304574,46.80509285864738,105613.60849362738,1049.6561839316273,0.0004437798716108945,-5.759220868183302e-07,2.9326056611725016e-05,101325.0
292.0,0.0001553992604868201,0.0001482572209288766,117.11081320973994,608.0826247324128,46.81871128539432,105624.33384260109,1049.5994747677769,0.00044319052423295207,-6.027593708530596e-07,2.9326056611725016e-05,101325.0
293.0,0.00015520776742594138,0.00014807452875296724,116.96029312883762,608.017541461701,46.832324061922826,105635.43641011351,1049.5437624815356,0.0004425743800706346,-6.295150509176617e-07,2.9326056611725016e-05,101325.0
294.0,0.0001550072332993666,0.00014788321103231502,116.80308231461734,607.9496292067325,46.8459309953287,105646.90425335354,1049.489008752471,0.0004419315225399986,-6.561855047213463e-07,2.9326056611725016e-05,101325.0
295.0,0.00015479767079077438,0.00014768327986766573,116.63918679385775,607.8788963190292,46.859531890609,105658.72567127137,1049.4351759489905,0.00044126203867366333,-6.827671215115971e-07,2.9326056611725016e-05,101325.0
296.0,0.00015457909404652088,0.00014747474875521907,116.46861375525242,607.8053515134208,46.873126550704264,105670.88920170354,1049.382227119642,0.0004405660191090274,-7.092563025630078e-07,2.9326056611725016e-05,101325.0
297.0,0.00015435151867371392,0.00014725763258479127,116.2913715481753,607.7290038681651,46.88671477653954,105683.38361688895,1049.3301259798093,0.0004398435580759984,-7.356494616644879e-07,2.9326056611725016e-05,101325.0
298.0,0.0001541149617368852,0.00014703194763664027,116.10746968002721,607.6498628249908,46.90029636706419,105696.19791798964,1049.278836895548,0.0004390947533842353,-7.619430256047855e-07,2.9326056611725016e-05,101325.0
299.0,0.00015386944175369463,0.00014679771157736747,115.91691881262156,607.5679381890627,46.913871119290526,105709.32132901592,1049.2283248657043,0.0004383197064099069,-7.881334346562388e-07,2.9326056611725016e-05,101325.0
300.0,0.00015361497868995595,0.00014655494345517203,115.71973075791377,607.4832401288727,46.92743882833128,105722.74329042147,1049.1785555030667,0.000437518522081967,-8.142171430567041e-07,2.9326056611725016e-05,101325.0
301.0,0.00015335159395417778,0.00014630366369464273,115.51591847327856,607.3957791760552,46.940999287436064,105736.4534525442,1049.1294950150564,0.00043669130886794853,-8.401906194896001e-07,2.9326056611725016e-05,101325.0
302.0,0.00015307931039175245,0.0001460438940912139,115.30549605647464,607.3055662251284,46.95455228802666,105750.44166901174,1049.081110184295,0.00043583817875927905,-8.660503475619902e-07,2.9326056611725016e-05,101325.0
303.0,0.00015279815227888289,0.00014577565780537146,115.08847874039121,607.2126125331623,46.96809761973143,105764.69799019038,1049.0333683492743,0.00043495924725611885,-8.917928262806417e-07,2.9326056611725016e-05,101325.0
304.0,0.0001525081453163103,0.00014549897935666877,114.86488288764208,607.1169297193738,46.98163507041866,105779.21265673154,1048.9862373852802,0.0004340546333517238,-9.174145705260101e-07,2.9326056611725016e-05,101325.0
305.0,0.00015220931662288554,0.0001452138846175936,114.63472598505214,607.0185297646494,46.99516442622903,105793.97609325092,1048.9396856856781,0.00043312445951633607,-9.429121115240665e-07,2.9326056611725016e-05,101325.0
306.0,0.00015190169472901417,0.00014492040080731436,114.39802663806718,606.9174250109962,47.00868547160718,105808.97890216371,1048.8936821436187,0.0004321688516806031,-9.682819973159102e-07,2.9326056611725016e-05,101325.0
307.0,0.00015158530956999549,0.00014461855648532527,114.15480456510818,606.8136281609226,47.022197989332426,105824.21185769071,1048.848196134214,0.00043118793921852904,-9.935207932251153e-07,2.9326056611725016e-05,101325.0
308.0,0.0001512601924792695,0.00014430838154500368,113.90508059188406,606.7071522767475,47.03570176054867,105839.66590004471,1048.8031974972077,0.0004301818549299591,-1.0186250823227274e-06,2.9326056611725016e-05,101325.0
309.0,0.0001509263761815806,0.00014398990720708804,113.64887664567175,606.5980107798405,47.049196564793526,105855.33212979985,1048.7586565201461,0.0004291507350226011,-1.0435914658898574e-06,2.9326056611725016e-05,101325.0
310.0,0.00015058389478606393,0.00014366316601308182,113.38621574956933,606.4862174497922,47.06268218002673,105871.20180244799,1048.7145439220678,0.000428094719093585,-1.068416563877822e-06,2.9326056611725016e-05,101325.0
311.0,0.00015023278377925713,0.00014332819181858664,113.1171220167248,606.3717864235157,47.07615838265778,105887.2663231394,1048.6708308376958,0.0004270139501105631,-1.0930970153657427e-06,2.9326056611725016e-05,101325.0
312.0,0.0001498730800180395,0.00014298501978656585,112.84162064454173,606.2547321942794,47.089624947573,105903.51724160687,1048.62748880214,0.00042590857439235547,-1.1176294790155596e-06,2.9326056611725016e-05,101325.0
313.0,0.00014950482172249792,0.00014263368638053826,112.55973790886098,606.1350696106726,47.10308164816185,105919.94624726978,1048.584489736091,0.00042477874158913993,-1.142010633524399e-06,2.9326056611725016e-05,101325.0
314.0,0.00014912804846871935,0.00014227422935770206,112.27150115811764,606.0128138755028,47.11652825634269,105936.54516451414,1048.5418059315,0.00042362460466219216,-1.1662371780742229e-06,2.9326056611725016e-05,101325.0
315.0,0.00014874280118150782,0.00014190668776198635,111.97693880747057,605.8879805446267,47.12996454258798,105953.30594814461,1048.4994100377326,0.00042244631986317744,-1.190305832778705e-06,2.9326056611725016e-05,101325.0
316.0,0.0001483491221270243,0.00014153110191702937,111.67608033290233,605.7605855257135,47.143390275948825,105970.22067900369,1048.4572750481802,0.0004212440467129959,-1.2142133391272777e-06,2.9326056611725016e-05,101325.0
317.0,0.00014794705490534676,0.00014114751341908047,111.3689562652862,605.6306450769439,47.15680522407912,105987.28155975322,1048.4153742873184,0.0004200179479801867,-1.2379564604262842e-06,2.9326056611725016e-05,101325.0
318.0,0.00014753664444294804,0.00014075596512982377,111.05559818441742,605.4981758056413,47.17020915325908,106004.48091081332,1048.373681398197,0.0004187681896588915,-1.2615319822371666e-06,2.9326056611725016e-05,101325.0
319.0,0.0001471179369850887,0.0001403565011691205,110.73603871300494,605.3631946668387,47.183601828418354,106021.81116645409,1048.3321703303493,0.00041749494094638144,-1.284936712811658e-06,2.9326056611725016e-05,101325.0
320.0,0.00014669098008812195,0.00013994916690766775,110.41031151062047,605.2257189617808,47.196983013158686,106039.26487103481,1048.2908153281026,0.00041619837422015064,-1.3081674835238915e-06,2.9326056611725016e-05,101325.0
321.0,0.00014625582261170808,0.00013953400895957047,110.07845126760121,605.0857663363611,47.210352469776126,106056.83467538595,1048.2495909192803,0.000414878665014579,-1.3312211492993779e-06,2.9326056611725016e-05,101325.0
322.0,0.00014581251471093478,0.0001391110751748242,109.74049369890268,604.9433547794946,47.223709959282836,106074.51333332933,1048.2084719042812,0.00041353599199716765,-1.3540945890408042e-06,2.9326056611725016e-05,101325.0
323.0,0.00014536110782834144,0.00013868041463170575,109.39647553789838,604.7985026214276,47.23705524142854,106092.293698332,1048.1674333455207,0.00041217053694435037,-1.3767847060505781e-06,2.9326056611725016e-05,101325.0
324.0,0.00014490165468584372,0.00013824207762906906,109.04643453012248,604.651228531983,47.25038807472159,106110.16872028848,1048.126450557222,0.00041078248471688365,-1.3992884284500661e-06,2.9326056611725016e-05,101325.0
325.0,0.00014443420927655621,0.00013779611567854355,108.69040942695244,604.5015515187429,47.26370821644969,106128.13144242825,1048.0854990955445,0.0004093720232348199,-1.4216027095954862e-06,2.9326056611725016e-05,101325.0
326.0,0.0001439588268565102,0.00013734258149663252,108.3284399792281,604.3494909251692,47.27701542270031,106146.1749983433,1048.0445547490388,0.0004079393434520657,-1.443724528490368e-06,2.9326056611725016e-05,101325.0
327.0,0.0001434755639362637,0.00013688152899670898,107.96056693080386,604.1950664286607,47.2903094483808,106164.29260913173,1048.0035935294122,0.00040648463933053007,-1.4656508901945473e-06,2.9326056611725016e-05,101325.0
328.0,0.00014298447827240177,0.00013641301328090632,107.58683201203108,604.0382980385486,47.30359004723824,106182.47758065416,1047.962591662598,0.0004050081078138648,-1.4873788262296363e-06,2.9326056611725016e-05,101325.0
329.0,0.00014248562885892384,0.00013593709063190173,107.20727793316715,603.8792060940311,47.316856971878956,106200.72330089798,1047.9215255801123,0.0004035099488008016,-1.508905394980908e-06,2.9326056611725016e-05,101325.0
330.0,0.00014197907591851646,0.0001354538185045899,106.82194837770875,603.7178112620454,47.330109973787906,106219.02323744693,1047.8803719106938,0.00040199036511808916,-1.5302276820955383e-06,2.9326056611725016e-05,101325.0
331.0,0.00014146488089370845,0.00013496325551764468,106.43088799564589,603.5541345350798,47.343348803347745,106237.3709350516,1047.8391074722085,0.0004004495624930332,-1.5513428008771699e-06,2.9326056611725016e-05,101325.0
332.0,0.00014094310643790676,0.000134465461444967,106.03414239663434,603.3881972289247,47.356573209857714,106255.76001329765,1047.7977092638155,0.0003988877495256448,-1.5722478926767216e-06,2.9326056611725016e-05,101325.0
333.0,0.00014041381640631057,0.00013396049720701644,105.63175814308332,603.2200209803635,47.369782941552344,106274.18416436893,1047.7561544583803,0.0003973051376603989,-1.592940127279401e-06,2.9326056611725016e-05,101325.0
334.0,0.0001398770758467018,0.0001334484248620251,105.22378274315619,603.0496277448035,47.38297774561997,106292.63715090141,1047.7144203951295,0.0003957019411576085,-1.6134167032878745e-06,2.9326056611725016e-05,101325.0
335.0,0.00013933295099010992,0.0001329293075970914,104.81026464368132,602.8770397938474,47.396157368221076,106311.11280392579,1047.6724845725325,0.00039407837706441665,-1.633674848501531e-06,2.9326056611725016e-05,101325.0
336.0,0.0001387815092413493,0.00013240320971915238,104.39125322297082,602.7022797128056,47.409321554506526,106329.60502089521,1047.6303246414077,0.00039243466518541255,-1.6537118202917895e-06,2.9326056611725016e-05,101325.0
337.0,0.00013822281916942743,0.00013187019664583267,103.96679878354475,602.5253703981497,47.42247004863563,106348.10776379566,1047.587918398239,0.0003907710280528728,-1.6735249059734132e-06,2.9326056611725016e-05,101325.0
338.0,0.00013765695049782205,0.00013133033489616853,103.53695254475855,602.346335054907,47.4356025937941,106366.61505733593,1047.5452437786983,0.00038908769089663427,-1.6931114231717598e-06,2.9326056611725016e-05,101325.0
339.0,0.00013708397409462582,0.00013078369208120545,103.10176663533147,602.1651971939975,47.448718932211925,106385.12098721483,1047.5022788513634,0.0003873848816136021,-1.7124687201859309e-06,2.9326056611725016e-05,101325.0
340.0,0.0001365039619625571,0.00013023033689446803,102.66129408577402,601.9819806295136,47.46181880518113,106403.6196984634,1047.4590018116269,0.0003856628307368954,-1.7315941763477734e-06,2.9326056611725016e-05,101325.0
341.0,0.000135916987228835,0.0001296703391023004,102.2155888207122,601.7967094759407,47.474901953073484,106422.10539385864,1047.4153909757824,0.00038392177140463685,-1.7504852023766757e-06,2.9326056611725016e-05,101325.0
342.0,0.00013532312413491816,0.00012910376953407645,101.76470565110696,601.6094081453225,47.4879681153581,106440.57233240773,1047.3714247752891,0.0003821619393283903,-1.7691392407301104e-06,2.9326056611725016e-05,101325.0
343.0,0.00013472244802610484,0.00012853070007227816,101.30870026636674,601.420101344369,47.50101703061907,106459.01482789968,1047.3270817512002,0.00038038357276124824,-1.7875537659498883e-06,2.9326056611725016e-05,101325.0
344.0,0.00013411503534099456,0.00012795120364244132,100.8476292263515,601.2288140715078,47.514048436572956,106477.4272475227,1047.2823405487543,0.00037858691246557644,-1.8057262850040699e-06,2.9326056611725016e-05,101325.0
345.0,0.00013350096360080895,0.00012736535420296733,100.3815499532665,601.0355716138807,47.527062070086366,106495.80401054442,1047.2371799121177,0.0003767722016804191,-1.8236543376244681e-06,2.9326056611725016e-05,101325.0
346.0,0.0001328803113985716,0.00012677322673480026,99.91052072344434,600.8403995442833,47.54005766719342,106514.13958705428,1047.191578679276,0.00037493968608856733,-1.8413354966397435e-06,2.9326056611725016e-05,101325.0
347.0,0.00013225315838814565,0.00012617489723096832,99.43460065901365,600.6433237180507,47.553034963113305,106532.42849676468,1047.145515777067,0.0003730896137832982,-1.8587673683039987e-06,2.9326056611725016e-05,101325.0
348.0,0.00013161958527312847,0.0001255704426859889,98.95384971945323,600.4443702698883,47.56599369226775,106550.66530787044,1047.0989702163477,0.00037122223523478694,-1.8759475926208482e-06,2.9326056611725016e-05,101325.0
349.0,0.00013097967379560238,0.0001249599410851363,98.46832869302989,600.2435656106476,47.57893358829862,106568.84463596364,1047.0519210872917,0.0003693378032561968,-1.8928738436629337e-06,2.9326056611725016e-05,101325.0
350.0,0.00013033350672474116,0.00012434347139357198,97.97809918811916,600.0409364240488,47.59185438408546,106586.96114300261,1047.0043475548089,0.00036743657296945266,-1.9095438298868115e-06,2.9326056611725016e-05,101325.0
351.0,0.00012968116784527127,0.00012372111354533587,97.48322362440753,599.8365096633503,47.604755811763134,106605.00953633367,1046.9562288540862,0.0003655188017707013,-1.9259552944431927e-06,2.9326056611725016e-05,101325.0
352.0,0.0001290227419457877,0.0001230929484321994,96.98376522397491,599.6303125479639,47.617637602739535,106622.98456776353,1046.9075442862386,0.0003635847492954643,-1.9421060154824826e-06,2.9326056611725016e-05,101325.0
353.0,0.00012835831480692355,0.00012245905789237872,96.47978800225668,599.4223725600186,47.6304994877133,106640.88103268089,1046.858273214069,0.00036163467738348714,-1.957993806455587e-06,2.9326056611725016e-05,101325.0
354.0,0.00012768797318937338,0.00012181952469910858,95.97135675888391,599.2127174408722,47.643341196691665,106658.69376922594,1046.8083950579314,0.00035966885004329134,-1.97361651640993e-06,2.9326056611725016e-05,101325.0
355.0,0.00012701180482176978,0.00012117443254907595,95.45853706840137,599.0013751875703,47.65616245900838,106676.41765750655,1046.7578892916915,0.0003576875334164305,-1.9889720302806655e-06,2.9326056611725016e-05,101325.0
356.0,0.00012632989838841295,0.00012052386605071363,94.94139527086207,598.7883740492547,47.66896300334173,106694.04761885914,1046.7067354387805,0.0003556909957414599,-2.0040582691770194e-06,2.9326056611725016e-05,101325.0
357.0,0.00012564234351685326,0.00011986791071235347,94.41999846229785,598.5737425235216,47.68174255773268,106711.57861515287,1046.6549130683359,0.0003536795073176212,-2.0188731906637395e-06,2.9326056611725016e-05,101325.0
358.0,0.00012494923076532648,0.0001192066529302391,93.89441448506533,598.3575093527281,47.694500849603116,106729.00564813717,1046.60240179143,0.00035165334046824794,-2.033414789037605e-06,2.9326056611725016e-05,101325.0
359.0,0.00012425065161004203,0.00011854017997639838,93.3647119180665,598.1397035202505,47.70723760577424,106746.32375882915,1046.5491812573728,0.0003496127695038976,-2.0476810955989718e-06,2.9326056611725016e-05,101325.0
360.0,0.0001235466984323239,0.00011786857998637531,92.83096006684377,597.9203542466915,47.71995255248509,106763.52802694196,1046.4952311500936,0.0003475580706852144,-2.0616701789183e-06,2.9326056611725016e-05,101325.0
361.0,0.00012283746450560476,0.00011719194194682188,92.29322895354855,597.699490986041,47.73264541541125,106780.61357035118,1046.4405311845924,0.0003454895221855276,-2.0753801450976387e-06,2.9326056611725016e-05,101325.0
362.0,0.0001221230439822731,0.00011651035568294973,91.75158930678339,597.477143421786,47.745315919683655,106797.57554459923,1046.3850611034586,0.0003434074040531917,-2.0888091380270302e-06,2.9326056611725016e-05,101325.0
363.0,0.00012140353188037402,0.00011582391184584217,91.20611255131722,597.2533414629743,47.757963789907656,106814.4091424357,1046.328800673449,0.00034131199817367236,-2.101955339635796e-06,2.9326056611725016e-05,101325.0
364.0,0.00012067902407016382,0.00011513270189962662,90.65687079767352,597.028115240231,47.770588750182185,106831.10959339382,1046.2717296821297,0.00033920358823138347,-2.114816970138676e-06,2.9326056611725016e-05,101325.0
365.0,0.00011994961726051885,0.00011443681810850824,90.10393683159117,596.8014951017278,47.78319052411918,106847.67216340086,1046.213827934569,0.0003370824596712807,-2.127392288276784e-06,2.9326056611725016e-05,101325.0
366.0,0.00011921540898519912,0.00011373635352366474,89.54738410335803,596.5735116091058,47.795768834863175,106864.09215442183,1046.1550752500816,0.0003349488996602171,-2.139679591553343e-06,2.9326056611725016e-05,101325.0
367.0,0.00011847649758896726,0.00011303140197000338,88.98728671701708,596.3441955333541,47.80832340511113,106880.36490413612,1046.095451459021,0.00033280319704806504,-2.1516772164641796e-06,2.9326056611725016e-05,101325.0
368.0,0.00011773298221356354,0.0001123220580327805,88.42371941944548,596.1135778506416,47.82085395713247,106896.48578564501,1046.0349363996136,0.00033064564232861084,-2.1633835387229334e-06,2.9326056611725016e-05,101325.0
369.0,0.0001169849627835374,0.00011160841704408426,87.85675758930614,595.881689738106,47.833360212789366,106912.45020720999,1045.973509914834,0.0003284765276002266,-2.1747969734809583e-06,2.9326056611725016e-05,101325.0
370.0,0.00011623253999193656,0.0001108905750691815,87.28647722587272,595.6485625695981,47.84584189355727,106928.25361202117,1045.911151849316,0.00032629614652632423,-2.185915975541889e-06,2.9326056611725016e-05,101325.0
371.0,0.00011547581528585443,0.00011016862889272931,86.71295493772764,595.4142279113828,47.85829872054572,106943.8914779938,1045.847842046295,0.00032410479429559867,-2.1967390395708357e-06,2.9326056611725016e-05,101325.0
372.0,0.00011471489085183668,0.00010944267600485236,86.13626793133398,595.178717517798,47.870730414519365,106959.35931759322,1045.783560344581,0.0003219027675820639,-2.2072647002981783e-06,2.9326056611725016e-05,101325.0
373.0,0.00011394986960114815,0.0001087128145870869,85.55649399948129,594.9420633268712,47.88313669591934,106974.65267768709,1045.7182865755567,0.0003196903645048878,-2.2174915327179444e-06,2.9326056611725016e-05,101325.0
374.0,0.00011318085515490091,0.00010797914349819234,84.97371150960613,594.7042974558949,47.89551728488488,106989.76713942346,1045.6520005601953,0.00031746788458803177,-2.2274181522807307e-06,2.9326056611725016e-05,101325.0
375.0,0.0001124079518290449,0.00010724176225983171,84.3879993919877,594.4654521969611,47.90787190127527,107004.69831813514,1045.5846821061032,0.00031523562871970057,-2.237043215081149e-06,2.9326056611725016e-05,101325.0
376.0,0.00011163126461922202,0.00010650077104212183,83.79943712781917,594.2255600124558,47.9202002646921,107019.44186326835,1045.5163110045705,0.00031299389911160577,-2.2463654180397685e-06,2.9326056611725016e-05,101325.0
377.0,0.00011085089918548525,0.00010575627064905476,83.20810473715555,593.9846535305146,47.93250209450182,107033.9934583363,1045.44686702764,0.00031074299925805155,-2.255383499079535e-06,2.9326056611725016e-05,101325.0
378.0,0.00011006696183688397,0.0001050083625037915,82.61408276673879,593.7427655404389,47.94477710985871,107048.348820895,1045.3763299251818,0.00030848323389484687,-2.264096237296633e-06,2.9326056611725016e-05,101325.0
379.0,0.00010927955951591694,0.00010425714863382961,82.017452277701,593.4999289880743,47.957025029728115,107062.50370254302,1045.3046794219747,0.00030621490895804877,-2.272502453125777e-06,2.9326056611725016e-05,101325.0
380.0,0.00010848879978285445,0.00010350273165604582,81.41829483314665,593.2561769711524,47.9692455729101,107076.45388894287,1045.2318952147907,0.00030393833154254306,-2.2806010084999066e-06,2.9326056611725016e-05,101325.0
381.0,0.00010769479079993122,0.00010274521476161539,80.81669248561474,593.011542734595,47.98143845806347,107090.19519986324,1045.1579569694768,0.0003016538098604699,-2.2883908070042616e-06,2.9326056611725016e-05,101325.0
